GEO_ID,manu_arg
0500000US26073,12.0
0500000US26075,20.3
0500000US26077,18.7
0500000US26079,16.3
0500000US26081,19.8
0500000US26083,8.2
0500000US26085,19.0
0500000US26087,26.2
0500000US26089,13.4
0500000US26091,23.0
0500000US26093,18.8
0500000US26095,15.7
0500000US26097,8.6
0500000US26099,21.0
0500000US26101,14.5
0500000US26103,9.9
0500000US26105,19.7
0500000US26107,19.7
0500000US26109,31.5
0500000US26111,23.2
0500000US26113,31.8
0500000US26115,22.6
0500000US26117,24.9
0500000US26119,18.9
0500000US26121,26.0
0500000US26123,26.0
0500000US26125,18.6
0500000US26127,33.9
0500000US26129,16.5
0500000US26131,13.8
0500000US26133,29.2
0500000US26135,24.1
0500000US26137,13.1
0500000US26139,26.9
0500000US26141,19.7
0500000US26143,10.2
0500000US26145,16.9
0500000US26147,23.9
0500000US26149,40.7
0500000US26151,33.0
0500000US26153,13.9
0500000US26155,19.6
0500000US26157,22.2
0500000US26159,22.6
0500000US26161,11.7
0500000US26163,17.4
0500000US26165,23.7
0500000US27001,11.5
0500000US27003,17.4
0500000US27005,18.2
0500000US27007,10.3
0500000US27009,16.8
0500000US27011,20.9
0500000US27013,16.2
0500000US27015,27.0
0500000US27017,12.4
0500000US27019,17.4
0500000US27021,11.8
0500000US27023,25.6
0500000US27025,17.0
0500000US27027,10.6
0500000US27029,18.1
0500000US27031,8.4
0500000US27033,28.7
0500000US27035,11.0
0500000US27037,12.1
0500000US27039,20.5
0500000US27041,18.2
0500000US27043,28.1
0500000US27045,20.5
0500000US27047,24.9
0500000US27049,22.6
0500000US27051,20.1
0500000US27053,12.4
0500000US27055,19.4
0500000US27057,12.9
0500000US27059,18.2
0500000US27061,13.8
0500000US27063,29.9
0500000US27065,16.5
0500000US27067,20.9
0500000US27069,31.9
0500000US27071,20.6
0500000US27073,24.4
0500000US27075,17.8
0500000US27077,35.7
0500000US27079,25.3
0500000US27081,25.1
0500000US27083,23.1
0500000US27085,29.6
0500000US27087,11.4
0500000US27089,28.9
0500000US27091,26.7
0500000US27093,29.3
0500000US27095,18.5
0500000US27097,21.8
0500000US27099,26.5
0500000US27101,23.9
0500000US27103,19.6
0500000US27105,34.4
0500000US27107,22.2
0500000US27109,9.8
0500000US27111,18.7
0500000US27113,20.9
0500000US27115,14.0
0500000US27117,25.9
0500000US27119,18.6
0500000US27121,23.5
0500000US27123,12.3
0500000US27125,21.9
0500000US27127,24.7
0500000US27129,30.1
0500000US27131,17.5
0500000US27133,22.2
0500000US27135,42.7
0500000US27137,10.6
0500000US27139,17.1
0500000US27141,16.6
0500000US27143,33.6
0500000US27145,17.5
0500000US27147,28.0
0500000US27149,21.8
0500000US27151,28.0
0500000US27153,28.5
0500000US27155,24.4
0500000US27157,22.4
0500000US27159,23.7
0500000US27161,26.1
0500000US27163,15.8
0500000US27165,33.7
0500000US27167,27.3
0500000US27169,24.2
0500000US27171,18.6
0500000US27173,23.3
0500000US28001,12.0
0500000US28003,23.1
0500000US28005,23.1
0500000US28007,23.3
0500000US28009,26.2
0500000US28011,17.9
0500000US28013,36.3
0500000US28015,13.5
0500000US28017,38.8
0500000US28019,24.7
0500000US28021,13.5
0500000US28023,22.8
0500000US28025,25.2
0500000US28027,13.2
0500000US28029,21.0
0500000US28031,18.8
0500000US28033,11.2
0500000US28035,11.5
0500000US28037,27.7
0500000US28039,21.7
0500000US28041,18.0
0500000US28043,31.2
0500000US28045,13.0
0500000US28047,7.3
0500000US28049,9.1
0500000US28051,23.3
0500000US28053,26.1
0500000US28055,39.9
0500000US28057,30.8
0500000US28059,19.4
0500000US28061,30.9
0500000US28063,17.0
0500000US28065,22.7
0500000US28067,22.3
0500000US28069,22.9
0500000US28071,10.2
0500000US28073,13.5
0500000US28075,11.5
0500000US28077,27.2
0500000US28079,27.8
0500000US28081,22.8
0500000US28083,21.9
0500000US28085,17.3
0500000US28087,16.8
0500000US28089,11.9
0500000US28091,21.1
0500000US28093,20.5
0500000US28095,31.1
0500000US28097,20.1
0500000US28099,16.0
0500000US28101,20.3
0500000US28103,23.3
0500000US28105,9.9
0500000US28107,22.5
0500000US28109,13.5
0500000US28111,19.5
0500000US28113,21.0
0500000US28115,30.5
0500000US28117,26.5
0500000US28119,15.6
0500000US28121,9.3
0500000US28123,31.7
0500000US28125,19.5
0500000US28127,17.5
0500000US28129,26.4
0500000US28131,17.7
0500000US28133,17.0
0500000US28135,25.0
0500000US28137,11.4
0500000US28139,31.2
0500000US28141,28.7
0500000US28143,11.4
0500000US28145,29.7
0500000US28147,25.3
0500000US28149,14.8
0500000US28151,12.4
0500000US28153,31.1
0500000US28155,15.3
0500000US28157,14.8
0500000US28159,20.8
0500000US28161,31.0
0500000US28163,19.1
0500000US29001,10.2
0500000US29003,18.4
0500000US29005,18.9
0500000US29007,22.8
0500000US29009,29.3
0500000US29011,29.5
0500000US29013,16.6
0500000US29015,18.0
0500000US29017,26.0
0500000US29019,6.5
0500000US29021,19.5
0500000US29023,17.1
0500000US29025,18.1
0500000US29027,11.8
0500000US29029,8.6
0500000US29031,12.8
0500000US29033,21.7
0500000US29035,19.9
0500000US29037,12.4
0500000US29039,18.2
0500000US29041,23.1
0500000US29043,9.0
0500000US29045,27.4
0500000US29047,11.5
0500000US29049,15.2
0500000US29051,8.4
0500000US29053,12.3
0500000US29055,23.2
0500000US29057,25.2
0500000US29059,17.5
0500000US29061,19.8
0500000US29063,20.0
0500000US29065,16.8
0500000US29067,22.8
0500000US29069,23.3
0500000US29071,21.5
0500000US29073,28.5
0500000US29075,21.7
0500000US29077,9.1
0500000US29079,26.2
0500000US29081,18.7
0500000US29083,18.2
0500000US29085,8.8
0500000US29087,22.0
0500000US29089,15.5
0500000US29091,16.6
0500000US29093,20.1
0500000US29095,9.2
0500000US29097,18.2
0500000US29099,12.2
0500000US29101,13.3
0500000US29103,21.1
0500000US29105,28.4
0500000US29107,17.1
0500000US29109,26.1
0500000US29111,22.3
0500000US29113,17.7
0500000US29115,20.7
0500000US29117,16.2
0500000US29119,25.0
0500000US29121,15.1
0500000US29123,15.4
0500000US29125,18.6
0500000US29127,18.5
0500000US29129,34.4
0500000US29131,12.1
0500000US29133,20.9
0500000US29135,17.7
0500000US29137,26.1
0500000US29139,25.8
0500000US29141,19.3
0500000US29143,24.5
0500000US29145,20.8
0500000US29147,20.6
0500000US29149,21.5
0500000US29151,20.4
0500000US29153,27.1
0500000US29155,26.9
0500000US29157,28.2
0500000US29159,23.4
0500000US29161,12.0
0500000US29163,18.4
0500000US29165,9.8
0500000US29167,14.1
0500000US29169,10.1
0500000US29171,29.4
0500000US29173,23.1
0500000US29175,10.8
0500000US29177,21.3
0500000US29179,33.9
0500000US29181,17.0
0500000US29183,13.5
0500000US29185,12.9
0500000US29186,27.7
0500000US29187,14.4
0500000US29189,10.4
0500000US29195,21.1
0500000US29197,22.1
0500000US29199,25.7
0500000US29201,16.8
0500000US29203,34.9
0500000US29205,27.2
0500000US29207,20.8
0500000US29209,10.7
0500000US29211,38.0
0500000US29213,5.4
0500000US29215,18.7
0500000US29217,19.3
0500000US29219,17.4
0500000US29221,16.7
0500000US29223,23.1
0500000US29225,17.3
0500000US29227,26.7
0500000US29229,23.7
0500000US29510,8.6
0500000US30001,19.2
0500000US30003,14.2
0500000US30005,19.9
0500000US30007,22.4
0500000US30009,18.8
0500000US30011,54.1
0500000US30013,6.3
0500000US30015,29.4
0500000US30017,11.3
0500000US30019,21.3
0500000US30021,18.6
0500000US30023,10.7
0500000US30025,28.7
0500000US30027,17.7
0500000US30029,9.9
0500000US30031,10.1
0500000US30033,50.9
0500000US30035,11.4
0500000US30037,32.6
0500000US30039,25.0
0500000US30041,9.8
0500000US30043,9.9
0500000US30045,34.3
0500000US30047,13.9
0500000US30049,5.4
0500000US30051,39.5
0500000US30053,14.1
0500000US30055,33.4
0500000US30057,21.9
0500000US30059,27.5
0500000US30061,14.9
0500000US30063,6.9
0500000US30065,26.9
0500000US30067,16.6
0500000US30069,49.4
0500000US30071,27.0
0500000US30073,20.7
0500000US30075,40.0
0500000US30077,22.6
0500000US30079,33.0
0500000US30081,15.3
0500000US30083,25.0
0500000US30085,13.9
0500000US30087,20.3
0500000US30089,17.0
0500000US30091,22.4
0500000US30093,7.7
0500000US30095,29.3
0500000US30097,30.6
0500000US30099,20.5
0500000US30101,26.4
0500000US30103,42.1
0500000US30105,16.2
0500000US30107,43.6
0500000US30109,25.6
0500000US30111,8.7
0500000US31001,18.8
0500000US31003,28.5
0500000US31005,46.5
0500000US31007,35.9
0500000US31009,52.0
0500000US31011,30.8
0500000US31013,13.8
0500000US31015,28.3
0500000US31017,21.9
0500000US31019,17.2
0500000US31021,22.3
0500000US31023,32.1
0500000US31025,11.2
0500000US31027,26.3
0500000US31029,26.8
0500000US31031,35.4
0500000US31033,12.4
0500000US31035,25.6
0500000US31037,45.0
0500000US31039,29.4
0500000US31041,26.5
0500000US31043,31.6
0500000US31045,13.0
0500000US31047,33.4
0500000US31049,14.1
0500000US31051,29.0
0500000US31053,20.6
0500000US31055,9.5
0500000US31057,31.9
0500000US31059,22.1
0500000US31061,24.6
0500000US31063,24.4
0500000US31065,25.8
0500000US31067,21.0
0500000US31069,15.0
0500000US31071,20.4
0500000US31073,22.6
0500000US31075,37.1
0500000US31077,28.9
0500000US31079,24.0
0500000US31081,25.2
0500000US31083,24.2
0500000US31085,42.1
0500000US31087,24.2
0500000US31089,20.7
0500000US31091,14.7
0500000US31093,27.7
0500000US31095,27.5
0500000US31097,18.8
0500000US31099,28.2
0500000US31101,18.6
0500000US31103,46.5
0500000US31105,26.1
0500000US31107,23.3
0500000US31109,10.2
0500000US31111,8.3
0500000US31113,26.0
0500000US31115,44.8
0500000US31117,26.8
0500000US31119,22.1
0500000US31121,23.4
0500000US31123,24.4
0500000US31125,24.8
0500000US31127,16.6
0500000US31129,23.7
0500000US31131,21.8
0500000US31133,28.6
0500000US31135,23.1
0500000US31137,25.4
0500000US31139,24.9
0500000US31141,34.8
0500000US31143,32.7
0500000US31145,18.3
0500000US31147,19.9
0500000US31149,31.8
0500000US31151,33.4
0500000US31153,8.5
0500000US31155,16.6
0500000US31157,11.3
0500000US31159,19.7
0500000US31161,20.9
0500000US31163,25.8
0500000US31165,35.9
0500000US31167,28.0
0500000US31169,26.2
0500000US31171,30.8
0500000US31173,18.8
0500000US31175,18.5
0500000US31177,15.3
0500000US31179,22.4
0500000US31181,23.7
0500000US31183,41.5
0500000US31185,19.2
0500000US32001,15.3
0500000US32003,3.5
0500000US32005,9.7
0500000US32007,28.9
0500000US32009,34.3
0500000US32011,41.9
0500000US32013,30.8
0500000US32015,42.4
0500000US32017,11.4
0500000US32019,14.9
0500000US32021,10.7
0500000US32023,13.1
0500000US32027,37.5
0500000US32029,9.5
0500000US32031,8.2
0500000US32033,26.1
0500000US32510,11.3
0500000US33001,11.7
0500000US33003,9.0
0500000US33005,15.0
0500000US33007,11.9
0500000US33009,11.2
0500000US33011,14.5
0500000US33013,11.2
0500000US33015,14.0
0500000US33017,13.5
0500000US33019,20.3
0500000US34001,4.2
0500000US34003,8.3
0500000US34005,8.0
0500000US34007,7.4
0500000US34009,3.9
0500000US34011,15.9
0500000US34013,6.8
0500000US34015,8.8
0500000US34017,7.0
0500000US34019,12.6
0500000US34021,8.3
0500000US34023,9.7
0500000US34025,6.3
0500000US34027,11.0
0500000US34029,5.7
0500000US34031,12.8
0500000US34033,14.0
0500000US34035,12.4
0500000US34037,10.6
0500000US34039,9.4
0500000US34041,11.6
0500000US35001,5.8
0500000US35003,22.1
0500000US35005,15.1
0500000US35006,13.4
0500000US35007,10.0
0500000US35009,11.3
0500000US35011,13.5
0500000US35013,7.6
0500000US35015,22.8
0500000US35017,16.0
0500000US35019,0.2
0500000US35021,28.3
0500000US35023,16.4
0500000US35025,23.6
0500000US35027,5.7
0500000US35028,2.1
0500000US35029,16.0
0500000US35031,8.4
0500000US35033,12.7
0500000US35035,4.7
0500000US35037,10.6
0500000US35039,3.9
0500000US35041,12.2
0500000US35043,8.7
0500000US35045,14.5
0500000US35047,4.1
0500000US35049,4.5
0500000US35051,8.8
0500000US35053,9.2
0500000US35055,6.8
0500000US35057,11.0
0500000US35059,21.9
0500000US35061,8.1
0500000US36001,5.4
0500000US36003,18.4
0500000US36005,3.7
0500000US36007,11.0
0500000US36009,16.7
0500000US36011,17.8
0500000US36013,20.7
0500000US36015,16.2
0500000US36017,21.4
0500000US36019,14.5
0500000US36021,9.8
0500000US36023,14.7
0500000US36025,17.5
0500000US36027,8.1
0500000US36029,11.0
0500000US36031,11.7
0500000US36033,7.7
0500000US36035,14.3
0500000US36037,18.3
0500000US36039,9.5
0500000US36041,7.3
0500000US36043,14.9
0500000US36045,7.9
0500000US36047,3.9
0500000US36049,18.9
0500000US36051,17.5
0500000US36053,13.6
0500000US36055,12.2
0500000US36057,16.7
0500000US36059,4.7
0500000US36061,3.0
0500000US36063,15.2
0500000US36065,11.0
0500000US36067,8.2
0500000US36069,15.9
0500000US36071,8.3
0500000US36073,21.6
0500000US36075,12.6
0500000US36077,11.0
0500000US36079,4.5
0500000US36081,4.3
0500000US36083,7.9
0500000US36085,2.9
0500000US36087,6.3
0500000US36089,9.3
0500000US36091,10.8
0500000US36093,7.3
0500000US36095,12.0
0500000US36097,17.6
0500000US36099,18.9
0500000US36101,21.6
0500000US36103,7.9
0500000US36105,6.9
0500000US36107,16.1
0500000US36109,6.7
0500000US36111,7.4
0500000US36113,8.9
0500000US36115,18.5
0500000US36117,21.1
0500000US36119,4.1
0500000US36121,20.8
0500000US36123,19.8
0500000US37001,17.0
0500000US37003,33.5
0500000US37005,19.2
0500000US37007,30.3
0500000US37009,16.1
0500000US37011,9.9
0500000US37013,21.3
0500000US37015,33.9
0500000US37017,29.2
0500000US37019,7.6
0500000US37021,10.6
0500000US37023,23.5
0500000US37025,10.8
0500000US37027,25.0
0500000US37029,15.0
0500000US37031,8.2
0500000US37033,20.3
0500000US37035,26.0
0500000US37037,15.5
0500000US37039,15.8
0500000US37041,15.1
0500000US37043,7.6
0500000US37045,20.3
0500000US37047,15.9
0500000US37049,13.3
0500000US37051,8.2
0500000US37053,8.4
0500000US37055,6.7
0500000US37057,22.5
0500000US37059,18.7
0500000US37061,31.1
0500000US37063,7.6
0500000US37065,21.8
0500000US37067,12.0
0500000US37069,16.2
0500000US37071,18.4
0500000US37073,23.8
0500000US37075,12.2
0500000US37077,17.8
0500000US37079,24.5
0500000US37081,13.6
0500000US37083,21.9
0500000US37085,12.0
0500000US37087,14.4
0500000US37089,16.5
0500000US37091,20.1
0500000US37093,16.3
0500000US37095,31.3
0500000US37097,19.4
0500000US37099,4.3
0500000US37101,12.5
0500000US37103,22.1
0500000US37105,23.6
0500000US37107,21.0
0500000US37109,20.9
0500000US37111,26.6
0500000US37113,8.2
0500000US37115,11.8
0500000US37117,22.9
0500000US37119,8.0
0500000US37121,22.0
0500000US37123,28.4
0500000US37125,11.5
0500000US37127,19.3
0500000US37129,6.9
0500000US37131,19.4
0500000US37133,5.0
0500000US37135,6.6
0500000US37137,17.0
0500000US37139,9.2
0500000US37141,11.3
0500000US37143,12.7
0500000US37145,16.8
0500000US37147,12.3
0500000US37149,13.6
0500000US37151,26.4
0500000US37153,20.2
0500000US37155,20.2
0500000US37157,20.4
0500000US37159,16.9
0500000US37161,21.7
0500000US37163,25.9
0500000US37165,22.4
0500000US37167,18.0
0500000US37169,19.9
0500000US37171,17.6
0500000US37173,8.6
0500000US37175,10.5
0500000US37177,18.0
0500000US37179,13.2
0500000US37181,19.6
0500000US37183,9.2
0500000US37185,19.1
0500000US37187,29.4
0500000US37189,5.0
0500000US37191,20.2
0500000US37193,20.8
0500000US37195,20.9
0500000US37197,21.5
0500000US37199,16.2
0500000US38001,26.6
0500000US38003,21.3
0500000US38005,19.9
0500000US38007,30.1
0500000US38009,23.4
0500000US38011,28.7
0500000US38013,33.6
0500000US38015,8.2
0500000US38017,11.1
0500000US38019,25.8
0500000US38021,27.3
0500000US38023,28.4
0500000US38025,29.9
0500000US38027,21.5
0500000US38029,27.6
0500000US38031,29.8
0500000US38033,30.4
0500000US38035,8.7
0500000US38037,36.0
0500000US38039,35.3
0500000US38041,31.0
0500000US38043,28.6
0500000US38045,32.1
0500000US38047,26.1
0500000US38049,26.4
0500000US38051,25.6
0500000US38053,24.7
0500000US38055,22.8
0500000US38057,19.4
0500000US38059,13.3
0500000US38061,23.5
0500000US38063,23.1
0500000US38065,23.6
0500000US38067,30.7
0500000US38069,15.9
0500000US38071,10.8
0500000US38073,36.7
0500000US38075,30.2
0500000US38077,28.4
0500000US38079,10.9
0500000US38081,46.5
0500000US38083,34.3
0500000US38085,9.2
0500000US38087,48.6
0500000US38089,24.5
0500000US38091,32.9
0500000US38093,19.3
0500000US38095,32.5
0500000US38097,20.7
0500000US38099,29.8
0500000US38101,12.3
0500000US38103,23.0
0500000US38105,27.8
0500000US39001,19.5
0500000US39003,22.2
0500000US39005,24.7
0500000US39007,26.0
0500000US39009,7.9
0500000US39011,32.3
0500000US39013,15.7
0500000US39015,19.9
0500000US39017,16.6
0500000US39019,25.6
0500000US39021,30.8
0500000US39023,19.4
0500000US39025,14.9
0500000US39027,18.8
0500000US39029,23.1
0500000US39031,31.7
0500000US39033,26.9
0500000US39035,12.9
0500000US39037,32.3
0500000US39039,30.3
0500000US39041,9.8
0500000US39043,19.7
0500000US39045,11.3
0500000US39047,23.4
0500000US39049,7.8
0500000US39051,26.1
0500000US39053,15.8
0500000US39055,17.7
0500000US39057,10.6
0500000US39059,20.6
0500000US39061,11.8
0500000US39063,29.6
0500000US39065,26.3
0500000US39067,23.4
0500000US39069,28.0
0500000US39071,23.5
0500000US39073,15.3
0500000US39075,36.7
0500000US39077,29.0
0500000US39079,22.7
0500000US39081,13.1
0500000US39083,20.3
0500000US39085,20.5
0500000US39087,14.2
0500000US39089,12.7
0500000US39091,33.4
0500000US39093,18.1
0500000US39095,15.9
0500000US39097,18.5
0500000US39099,15.0
0500000US39101,27.2
0500000US39103,16.8
0500000US39105,13.0
0500000US39107,39.4
0500000US39109,27.7
0500000US39111,19.5
0500000US39113,13.7
0500000US39115,20.8
0500000US39117,22.4
0500000US39119,15.1
0500000US39121,16.3
0500000US39123,19.4
0500000US39125,33.0
0500000US39127,18.9
0500000US39129,12.5
0500000US39131,18.9
0500000US39133,19.9
0500000US39135,24.8
0500000US39137,30.8
0500000US39139,20.7
0500000US39141,18.9
0500000US39143,31.7
0500000US39145,10.7
0500000US39147,29.7
0500000US39149,35.6
0500000US39151,18.5
0500000US39153,15.7
0500000US39155,20.6
0500000US39157,28.1
0500000US39159,20.6
0500000US39161,34.7
0500000US39163,22.2
0500000US39165,17.5
0500000US39167,17.1
0500000US39169,27.3
0500000US39171,36.8
0500000US39173,17.8
0500000US39175,34.3
0500000US40001,27.1
0500000US40003,32.0
0500000US40005,16.0
0500000US40007,32.0
0500000US40009,26.8
0500000US40011,22.3
0500000US40013,13.7
0500000US40015,20.1
0500000US40017,14.2
0500000US40019,20.0
0500000US40021,11.7
0500000US40023,14.2
0500000US40025,35.1
0500000US40027,9.1
0500000US40029,16.4
0500000US40031,10.8
0500000US40033,15.6
0500000US40035,14.4
0500000US40037,19.5
0500000US40039,19.9
0500000US40041,18.5
0500000US40043,29.2
0500000US40045,28.7
0500000US40047,18.0
0500000US40049,24.7
0500000US40051,19.1
0500000US40053,30.5
0500000US40055,16.4
0500000US40057,20.8
0500000US40059,26.2
0500000US40061,23.7
0500000US40063,18.2
0500000US40065,14.8
0500000US40067,24.1
0500000US40069,25.0
0500000US40071,19.5
0500000US40073,28.1
0500000US40075,23.1
0500000US40077,17.5
0500000US40079,18.9
0500000US40081,16.8
0500000US40083,14.9
0500000US40085,19.7
0500000US40087,14.7
0500000US40089,24.3
0500000US40091,14.9
0500000US40093,31.5
0500000US40095,24.1
0500000US40097,21.5
0500000US40099,17.3
0500000US40101,14.7
0500000US40103,28.9
0500000US40105,23.3
0500000US40107,16.4
0500000US40109,10.3
0500000US40111,16.6
0500000US40113,20.3
0500000US40115,17.9
0500000US40117,20.1
0500000US40119,11.2
0500000US40121,17.7
0500000US40123,12.9
0500000US40125,13.4
0500000US40127,15.9
0500000US40129,36.9
0500000US40131,18.2
0500000US40133,21.9
0500000US40135,16.0
0500000US40137,23.8
0500000US40139,41.2
0500000US40141,28.2
0500000US40143,13.8
0500000US40145,15.8
0500000US40147,18.1
0500000US40149,28.3
0500000US40151,19.6
0500000US40153,23.5
0500000US41001,20.8
0500000US41003,11.5
0500000US41005,14.0
0500000US41007,11.3
0500000US41009,19.5
0500000US41011,14.2
0500000US41013,18.4
0500000US41015,12.3
0500000US41017,11.0
0500000US41019,17.4
0500000US41021,17.3
0500000US41023,22.8
0500000US41025,25.5
0500000US41027,23.8
0500000US41029,12.7
0500000US41031,24.2
0500000US41033,13.4
0500000US41035,19.1
0500000US41037,31.1
0500000US41039,12.2
0500000US41041,10.3
0500000US41043,19.1
0500000US41045,25.8
0500000US41047,15.8
0500000US41049,40.2
0500000US41051,10.4
0500000US41053,14.6
0500000US41055,22.3
0500000US41057,20.4
0500000US41059,19.9
0500000US41061,15.7
0500000US41063,20.5
0500000US41065,17.2
0500000US41067,18.9
0500000US41069,20.5
0500000US41071,22.5
0500000US42001,20.8
0500000US42003,8.5
0500000US42005,18.8
0500000US42007,13.5
0500000US42009,19.2
0500000US42011,20.7
0500000US42013,12.9
0500000US42015,23.9
0500000US42017,12.3
0500000US42019,14.9
0500000US42021,11.1
0500000US42023,46.1
0500000US42025,16.3
0500000US42027,9.0
0500000US42029,14.2
0500000US42031,15.8
0500000US42033,14.3
0500000US42035,18.8
0500000US42037,18.3
0500000US42039,23.7
0500000US42041,9.5
0500000US42043,8.6
0500000US42045,7.8
0500000US42047,40.6
0500000US42049,18.7
0500000US42051,16.2
0500000US42053,13.0
0500000US42055,19.2
0500000US42057,25.6
0500000US42059,16.5
0500000US42061,16.8
0500000US42063,15.2
0500000US42065,22.5
0500000US42067,28.4
0500000US42069,11.7
0500000US42071,19.2
0500000US42073,17.0
0500000US42075,17.9
0500000US42077,15.5
0500000US42079,13.5
0500000US42081,17.5
0500000US42083,24.9
0500000US42085,18.1
0500000US42087,25.9
0500000US42089,9.8
0500000US42091,11.9
0500000US42093,13.4
0500000US42095,15.4
0500000US42097,16.9
0500000US42099,10.3
0500000US42101,6.9
0500000US42103,7.3
0500000US42105,23.4
0500000US42107,21.3
0500000US42109,21.7
0500000US42111,17.1
0500000US42113,22.1
0500000US42115,19.6
0500000US42117,22.1
0500000US42119,15.1
0500000US42121,21.7
0500000US42123,25.7
0500000US42125,14.6
0500000US42127,9.8
0500000US42129,15.2
0500000US42131,17.7
0500000US42133,17.7
0500000US44001,10.3
0500000US44003,11.7
0500000US44005,8.1
0500000US44007,12.1
0500000US44009,10.1
0500000US45001,25.5
0500000US45003,15.6
0500000US45005,27.0
0500000US45007,21.9
0500000US45009,25.6
0500000US45011,22.7
0500000US45013,5.2
0500000US45015,13.1
0500000US45017,18.8
0500000US45019,7.3
0500000US45021,25.3
0500000US45023,22.8
0500000US45025,32.2
0500000US45027,17.3
0500000US45029,10.1
0500000US45031,17.6
0500000US45033,28.3
0500000US45035,13.1
0500000US45037,23.9
0500000US45039,20.4
0500000US45041,14.3
0500000US45043,14.3
0500000US45045,17.8
0500000US45047,24.5
0500000US45049,18.8
0500000US45051,5.1
0500000US45053,6.8
0500000US45055,14.4
0500000US45057,17.6
0500000US45059,25.7
0500000US45061,24.4
0500000US45063,10.6
0500000US45065,22.6
0500000US45067,23.3
0500000US45069,28.0
0500000US45071,25.2
0500000US45073,20.7
0500000US45075,20.9
0500000US45077,17.1
0500000US45079,7.5
0500000US45081,25.7
0500000US45083,21.8
0500000US45085,19.6
0500000US45087,24.3
0500000US45089,21.6
0500000US45091,15.5
0500000US46003,31.1
0500000US46005,28.1
0500000US46007,17.1
0500000US46009,27.3
0500000US46011,26.0
0500000US46013,18.4
0500000US46015,18.8
0500000US46017,11.1
0500000US46019,26.3
0500000US46021,32.0
0500000US46023,16.0
0500000US46025,32.5
0500000US46027,10.3
0500000US46029,24.0
0500000US46031,28.3
0500000US46033,15.1
0500000US46035,18.9
0500000US46037,26.9
0500000US46039,35.9
0500000US46041,16.4
0500000US46043,27.1
0500000US46045,27.0
0500000US46047,11.9
0500000US46049,36.5
0500000US46051,25.2
0500000US46053,19.4
0500000US46055,30.2
0500000US46057,31.1
0500000US46059,29.7
0500000US46061,22.4
0500000US46063,50.8
0500000US46065,9.0
0500000US46067,27.3
0500000US46069,26.3
0500000US46071,23.1
0500000US46073,35.4
0500000US46075,37.7
0500000US46077,31.8
0500000US46079,21.2
0500000US46081,12.6
0500000US46083,10.6
0500000US46085,15.8
0500000US46087,24.4
0500000US46089,28.3
0500000US46091,36.8
0500000US46093,13.2
0500000US46095,27.4
0500000US46097,31.1
0500000US46099,11.9
0500000US46101,31.5
0500000US46102,5.8
0500000US46103,9.3
0500000US46105,37.2
0500000US46107,25.5
0500000US46109,21.7
0500000US46111,39.7
0500000US46115,23.8
0500000US46117,13.7
0500000US46119,36.3
0500000US46121,9.4
0500000US46123,25.9
0500000US46125,19.5
0500000US46127,17.8
0500000US46129,13.1
0500000US46135,21.3
0500000US46137,26.1
0500000US47001,12.2
0500000US47003,27.4
0500000US47005,17.9
0500000US47007,20.5
0500000US47009,14.0
0500000US47011,19.7
0500000US47013,18.6
0500000US47015,23.9
0500000US47017,21.5
0500000US47019,14.2
0500000US47021,13.9
0500000US47023,16.6
0500000US47025,24.4
0500000US47027,23.2
0500000US47029,20.0
0500000US47031,27.4
0500000US47033,23.5
0500000US47035,17.6
0500000US47037,7.5
0500000US47039,18.1
0500000US47041,31.8
0500000US47043,15.1
0500000US47045,23.8
0500000US47047,15.4
0500000US47049,19.2
0500000US47051,28.3
0500000US47053,20.2
0500000US47055,29.5
0500000US47057,23.5
0500000US47059,21.8
0500000US47061,27.8
0500000US47063,27.6
0500000US47065,13.0
0500000US47067,25.0
0500000US47069,25.1
0500000US47071,21.9
0500000US47073,24.7
0500000US47075,32.3
0500000US47077,22.4
0500000US47079,19.7
0500000US47081,17.6
0500000US47083,25.6
0500000US47085,21.7
0500000US47087,20.9
0500000US47089,18.6
0500000US47091,18.6
0500000US47093,8.0
0500000US47095,19.7
0500000US47097,25.0
0500000US47099,21.3
0500000US47101,19.8
0500000US47103,28.0
0500000US47105,19.3
0500000US47107,28.0
0500000US47109,23.5
0500000US47111,26.7
0500000US47113,13.4
0500000US47115,23.6
0500000US47117,27.7
0500000US47119,13.4
0500000US47121,29.7
0500000US47123,28.3
0500000US47125,12.6
0500000US47127,30.9
0500000US47129,13.5
0500000US47131,22.2
0500000US47133,20.7
0500000US47135,23.7
0500000US47137,20.9
0500000US47139,26.5
0500000US47141,14.0
0500000US47143,25.1
0500000US47145,12.7
0500000US47147,19.0
0500000US47149,14.5
0500000US47151,21.4
0500000US47153,17.5
0500000US47155,7.6
0500000US47157,9.1
0500000US47159,28.0
0500000US47161,15.1
0500000US47163,17.0
0500000US47165,12.2
0500000US47167,13.9
0500000US47169,13.3
0500000US47171,21.0
0500000US47173,19.2
0500000US47175,26.8
0500000US47177,29.3
0500000US47179,12.2
0500000US47181,16.2
0500000US47183,20.9
0500000US47185,25.7
0500000US47187,8.7
0500000US47189,10.3
0500000US48001,14.0
0500000US48003,35.8
0500000US48005,16.0
0500000US48007,10.2
0500000US48009,19.8
0500000US48011,14.6
0500000US48013,16.5
0500000US48015,19.5
0500000US48017,22.9
0500000US48019,12.8
0500000US48021,11.5
0500000US48023,13.2
0500000US48025,16.6
0500000US48027,7.4
0500000US48029,7.1
