GEO_ID,median_income
0500000US27165,29174
0500000US27167,32041
0500000US27169,24134
0500000US27171,38621
0500000US27173,29471
0500000US28001,25998
0500000US28003,25045
0500000US28005,22183
0500000US28007,22028
0500000US28009,30233
0500000US28011,22024
0500000US28013,23225
0500000US28015,30491
0500000US28017,23406
0500000US28019,25613
0500000US28021,16653
0500000US28023,27273
0500000US28025,24297
0500000US28027,21469
0500000US28029,22334
0500000US28031,23802
0500000US28033,34223
0500000US28035,20553
0500000US28037,30629
0500000US28039,30388
0500000US28041,25059
0500000US28043,23188
0500000US28045,28389
0500000US28047,26082
0500000US28049,26039
0500000US28051,21431
0500000US28053,18912
0500000US28055,20000
0500000US28057,26859
0500000US28059,30744
0500000US28061,27307
0500000US28063,21227
0500000US28065,20943
0500000US28067,26546
0500000US28069,20192
0500000US28071,20824
0500000US28073,30446
0500000US28075,24856
0500000US28077,27335
0500000US28079,24137
0500000US28081,26906
0500000US28083,26094
0500000US28085,26553
0500000US28087,26280
0500000US28089,37684
0500000US28091,22070
0500000US28093,30868
0500000US28095,26902
0500000US28097,26085
0500000US28099,24730
0500000US28101,26056
0500000US28103,20803
0500000US28105,16806
0500000US28107,27831
0500000US28109,28162
0500000US28111,23332
0500000US28113,24377
0500000US28115,25990
0500000US28117,21811
0500000US28119,21373
0500000US28121,35082
0500000US28123,21063
0500000US28125,21802
0500000US28127,26855
0500000US28129,25555
0500000US28131,23830
0500000US28133,21695
0500000US28135,25374
0500000US28137,27187
0500000US28139,27479
0500000US28141,24426
0500000US28143,25725
0500000US28145,26076
0500000US28147,22442
0500000US28149,27681
0500000US28151,24361
0500000US28153,25435
0500000US28155,28143
0500000US28157,26194
0500000US28159,24193
0500000US28161,26120
0500000US28163,21462
0500000US29001,18017
0500000US29003,31592
0500000US29005,27402
0500000US29007,25527
0500000US29009,23211
0500000US29011,25952
0500000US29013,25578
0500000US29015,21815
0500000US29017,27492
0500000US29019,26226
0500000US29021,26110
0500000US29023,24127
0500000US29025,30749
0500000US29027,29301
0500000US29029,21568
0500000US29031,26454
0500000US29033,23899
0500000US29035,23993
0500000US29037,34994
0500000US29039,22097
0500000US29041,25550
0500000US29043,30548
0500000US29045,26135
0500000US29047,34706
0500000US29049,32137
0500000US29051,31830
0500000US29053,28884
0500000US29055,22243
0500000US29057,21153
0500000US29059,25786
0500000US29061,28129
0500000US29063,28716
0500000US29065,25068
0500000US29067,19274
0500000US29069,24291
0500000US29071,30316
0500000US29073,24974
0500000US29075,24429
0500000US29077,25258
0500000US29079,27461
0500000US29081,25229
0500000US29083,26334
0500000US29085,20006
0500000US29087,26989
0500000US29089,25269
0500000US29091,23064
0500000US29093,22268
0500000US29095,31414
0500000US29097,26163
0500000US29099,31568
0500000US29101,22851
0500000US29103,25660
0500000US29105,24950
0500000US29107,29174
0500000US29109,25334
0500000US29111,22747
0500000US29113,29845
0500000US29115,26341
0500000US29117,26744
0500000US29119,26642
0500000US29121,24200
0500000US29123,22740
0500000US29125,24773
0500000US29127,25164
0500000US29129,26207
0500000US29131,24592
0500000US29133,20498
0500000US29135,29205
0500000US29137,24801
0500000US29139,26640
0500000US29141,21870
0500000US29143,24123
0500000US29145,26046
0500000US29147,16384
0500000US29149,23893
0500000US29151,30905
0500000US29153,23262
0500000US29155,24061
0500000US29157,30841
0500000US29159,22840
0500000US29161,23798
0500000US29163,26159
0500000US29165,39891
0500000US29167,22558
0500000US29169,20789
0500000US29171,26466
0500000US29173,27803
0500000US29175,25550
0500000US29177,30946
0500000US29179,21938
0500000US29181,20396
0500000US29183,38906
0500000US29185,19789
0500000US29186,28982
0500000US29187,25071
0500000US29189,35000
0500000US29195,24201
0500000US29197,22254
0500000US29199,25748
0500000US29201,25853
0500000US29203,20939
0500000US29205,25354
0500000US29207,26235
0500000US29209,23498
0500000US29211,26427
0500000US29213,20790
0500000US29215,22767
0500000US29217,23179
0500000US29219,29279
0500000US29221,22180
0500000US29223,21289
0500000US29225,26768
0500000US29227,26496
0500000US29229,21876
0500000US29510,28156
0500000US30001,20920
0500000US30003,26245
0500000US30005,22053
0500000US30007,26318
0500000US30009,27407
0500000US30011,27198
0500000US30013,26648
0500000US30015,23289
0500000US30017,27946
0500000US30019,30123
0500000US30021,30017
0500000US30023,22218
0500000US30025,34815
0500000US30027,24810
0500000US30029,26030
0500000US30031,26184
0500000US30033,26523
0500000US30035,22644
0500000US30037,25972
0500000US30039,22016
0500000US30041,24445
0500000US30043,31677
0500000US30045,28169
0500000US30047,22391
0500000US30049,31702
0500000US30051,23890
0500000US30053,21724
0500000US30055,31368
0500000US30057,22504
0500000US30059,16827
0500000US30061,17391
0500000US30063,23286
0500000US30065,26260
0500000US30067,25940
0500000US30069,30054
0500000US30071,23097
0500000US30073,21848
0500000US30075,30168
0500000US30077,22769
0500000US30079,29500
0500000US30081,21830
0500000US30083,32687
0500000US30085,27806
0500000US30087,30722
0500000US30089,20830
0500000US30091,30252
0500000US30093,23916
0500000US30095,30000
0500000US30097,25822
0500000US30099,26287
0500000US30101,22932
0500000US30103,22784
0500000US30105,27348
0500000US30107,22161
0500000US30109,30724
0500000US30111,30705
0500000US31001,27742
0500000US31003,26849
0500000US31005,24583
0500000US31007,25185
0500000US31009,28333
0500000US31011,30135
0500000US31013,32437
0500000US31015,26304
0500000US31017,28376
0500000US31019,26033
0500000US31021,29963
0500000US31023,31865
0500000US31025,34315
0500000US31027,29942
0500000US31029,30574
0500000US31031,26770
0500000US31033,33824
0500000US31035,28722
0500000US31037,28776
0500000US31039,29629
0500000US31041,30111
0500000US31043,26421
0500000US31045,20025
0500000US31047,26696
0500000US31049,27150
0500000US31051,29460
0500000US31053,27790
0500000US31055,32159
0500000US31057,27946
0500000US31059,30277
0500000US31061,26875
0500000US31063,28102
0500000US31065,25695
0500000US31067,29199
0500000US31069,24806
0500000US31071,25647
0500000US31073,31222
0500000US31075,21648
0500000US31077,30151
0500000US31079,27303
0500000US31081,33568
0500000US31083,27210
0500000US31085,29286
0500000US31087,25542
0500000US31089,30007
0500000US31091,22946
0500000US31093,31738
0500000US31095,27054
0500000US31097,23471
0500000US31099,31331
0500000US31101,27415
0500000US31103,26773
0500000US31105,22758
0500000US31107,27344
0500000US31109,28206
0500000US31111,28816
0500000US31113,30000
0500000US31115,27868
0500000US31117,32188
0500000US31119,27597
0500000US31121,28103
0500000US31123,26715
0500000US31125,29960
0500000US31127,27867
0500000US31129,27482
0500000US31131,31279
0500000US31133,27029
0500000US31135,32092
0500000US31137,29919
0500000US31139,31010
0500000US31141,31008
0500000US31143,31553
0500000US31145,25318
0500000US31147,31388
0500000US31149,27974
0500000US31151,29621
0500000US31153,36924
0500000US31155,33964
0500000US31157,26267
0500000US31159,28687
0500000US31161,26412
0500000US31163,26614
0500000US31165,28854
0500000US31167,30884
0500000US31169,29555
0500000US31171,27361
0500000US31173,25431
0500000US31175,26928
0500000US31177,36174
0500000US31179,21324
0500000US31181,26259
0500000US31183,26192
0500000US31185,26558
0500000US32001,27162
0500000US32003,30754
0500000US32005,31731
0500000US32007,39131
0500000US32009,26818
0500000US32011,50223
0500000US32013,34063
0500000US32015,46976
0500000US32017,27560
0500000US32019,28514
0500000US32021,29483
0500000US32023,25177
0500000US32027,29219
0500000US32029,45817
0500000US32031,30338
0500000US32033,33961
0500000US32510,28846
0500000US33001,32493
0500000US33003,30249
0500000US33005,30206
0500000US33007,26396
0500000US33009,29759
0500000US33011,38298
0500000US33013,35954
0500000US33015,41375
0500000US33017,30234
0500000US33019,35404
0500000US34001,30062
0500000US34003,47255
0500000US34005,41976
0500000US34007,35961
0500000US34009,30593
0500000US34011,25510
0500000US34013,34605
0500000US34015,41479
0500000US34017,37296
0500000US34019,52260
0500000US34021,36302
0500000US34023,42403
0500000US34025,43607
0500000US34027,51215
0500000US34029,35350
0500000US34031,32843
0500000US34033,36652
0500000US34035,51239
0500000US34037,42018
0500000US34039,36355
0500000US34041,39207
0500000US35001,29497
0500000US35003,21042
0500000US35005,24250
0500000US35006,21816
0500000US35007,21717
0500000US35009,25195
0500000US35011,24932
0500000US35013,19823
0500000US35015,34778
0500000US35017,24311
0500000US35019,19260
0500000US35021,15521
0500000US35023,20429
0500000US35025,32219
0500000US35027,22140
0500000US35028,63010
0500000US35029,16255
0500000US35031,20522
0500000US35033,18298
0500000US35035,21564
0500000US35037,20806
0500000US35039,27045
0500000US35041,19907
0500000US35043,32949
0500000US35045,27273
0500000US35047,22951
0500000US35049,31072
0500000US35051,19270
0500000US35053,19365
0500000US35055,22297
0500000US35057,23631
0500000US35059,23491
0500000US35061,26076
0500000US36001,34930
0500000US36003,21231
0500000US36005,25985
0500000US36007,26288
0500000US36009,27423
0500000US36011,31022
0500000US36013,25354
0500000US36015,30449
0500000US36017,29095
0500000US36019,27272
0500000US36021,35041
0500000US36023,26021
0500000US36025,25299
0500000US36027,33392
0500000US36029,32057
0500000US36031,27253
0500000US36033,30395
0500000US36035,29974
0500000US36037,30271
0500000US36039,31237
0500000US36041,27315
0500000US36043,29809
0500000US36045,27307
0500000US36047,33846
0500000US36049,31894
0500000US36051,27887
0500000US36053,31033
0500000US36055,31538
0500000US36057,27504
0500000US36059,45163
0500000US36061,54658
0500000US36063,31270
0500000US36065,30106
0500000US36067,32833
0500000US36069,31499
0500000US36071,35502
0500000US36073,28951
0500000US36075,26595
0500000US36077,22460
0500000US36079,43786
0500000US36081,33111
0500000US36083,35792
0500000US36085,43227
0500000US36087,38012
0500000US36089,25135
0500000US36091,40579
0500000US36093,31682
0500000US36095,27589
0500000US36097,27685
0500000US36099,27261
0500000US36101,29385
0500000US36103,41077
0500000US36105,29796
0500000US36107,32268
0500000US36109,26241
0500000US36111,31649
0500000US36113,30404
0500000US36115,28399
0500000US36117,30532
0500000US36119,43379
0500000US36121,31119
0500000US36123,24598
0500000US37001,27079
0500000US37003,26296
0500000US37005,21179
0500000US37007,24887
0500000US37009,22254
0500000US37011,21517
0500000US37013,27021
0500000US37015,23701
0500000US37017,26464
0500000US37019,24553
0500000US37021,27388
0500000US37023,25833
0500000US37025,32060
0500000US37027,25802
0500000US37029,37737
0500000US37031,27390
0500000US37033,26390
0500000US37035,27483
0500000US37037,31431
0500000US37039,22419
0500000US37041,26069
0500000US37043,22974
0500000US37045,26615
0500000US37047,26407
0500000US37049,26635
0500000US37051,27630
0500000US37053,32383
0500000US37055,27659
0500000US37057,29576
0500000US37059,30480
0500000US37061,21575
0500000US37063,32224
0500000US37065,23876
0500000US37067,29238
0500000US37069,28458
0500000US37071,28543
0500000US37073,31488
0500000US37075,22699
0500000US37077,31318
0500000US37079,23512
0500000US37081,29108
0500000US37083,24297
0500000US37085,30358
0500000US37087,27748
0500000US37089,27476
0500000US37091,22319
0500000US37093,27883
0500000US37095,23281
0500000US37097,30929
0500000US37099,21186
0500000US37101,30415
0500000US37103,25817
0500000US37105,26360
0500000US37107,23859
0500000US37109,31376
0500000US37111,25525
0500000US37113,23423
0500000US37115,24396
0500000US37117,25899
0500000US37119,33700
0500000US37121,26033
0500000US37123,25242
0500000US37125,30791
0500000US37127,26520
0500000US37129,27535
0500000US37131,23714
0500000US37133,25602
0500000US37135,28840
0500000US37137,25402
0500000US37139,26898
0500000US37141,26539
0500000US37143,30635
0500000US37145,28038
0500000US37147,25364
0500000US37149,25389
0500000US37151,28075
0500000US37153,23934
0500000US37155,23988
0500000US37157,26553
0500000US37159,27253
0500000US37161,25013
0500000US37163,22364
0500000US37165,23986
0500000US37167,27409
0500000US37169,29490
0500000US37171,26546
0500000US37173,26170
0500000US37175,21859
0500000US37177,22447
0500000US37179,33298
0500000US37181,23851
0500000US37183,37634
0500000US37185,25180
0500000US37187,22080
0500000US37189,13632
0500000US37191,25827
0500000US37193,24776
0500000US37195,26317
0500000US37197,28218
0500000US37199,26847
0500000US38001,30689
0500000US38003,31883
0500000US38005,26975
0500000US38007,39856
0500000US38009,31507
0500000US38011,39149
0500000US38013,40635
0500000US38015,37161
0500000US38017,31186
0500000US38019,37837
0500000US38021,26497
0500000US38023,34057
0500000US38025,35625
0500000US38027,32232
0500000US38029,30503
0500000US38031,35981
0500000US38033,29085
0500000US38035,26304
0500000US38037,29821
0500000US38039,30508
0500000US38041,30579
0500000US38043,33696
0500000US38045,32147
0500000US38047,31325
0500000US38049,38425
0500000US38051,30032
0500000US38053,38221
0500000US38055,35294
0500000US38057,38137
0500000US38059,37090
0500000US38061,36586
0500000US38063,31423
0500000US38065,39856
0500000US38067,32224
0500000US38069,27008
0500000US38071,30262
0500000US38073,34254
0500000US38075,40313
0500000US38077,29652
0500000US38079,30817
0500000US38081,36419
0500000US38083,30720
0500000US38085,28984
0500000US38087,30524
0500000US38089,40520
0500000US38091,35774
0500000US38093,32424
0500000US38095,38077
0500000US38097,33953
0500000US38099,31257
0500000US38101,33075
0500000US38103,31125
0500000US38105,44561
0500000US39001,24702
0500000US39003,25535
0500000US39005,26137
0500000US39007,26514
0500000US39009,12057
0500000US39011,31858
0500000US39013,25542
0500000US39015,29162
0500000US39017,31293
0500000US39019,27481
0500000US39021,29995
0500000US39023,26756
0500000US39025,33364
0500000US39027,28527
0500000US39029,26045
0500000US39031,26248
0500000US39033,26125
0500000US39035,31039
0500000US39037,28364
0500000US39039,28483
0500000US39041,47466
0500000US39043,28175
0500000US39045,32512
0500000US39047,29133
0500000US39049,32005
0500000US39051,30604
0500000US39053,26419
0500000US39055,37182
0500000US39057,31568
0500000US39059,26529
0500000US39061,31395
0500000US39063,30602
0500000US39065,22644
0500000US39067,28566
0500000US39069,31807
0500000US39071,26051
0500000US39073,26564
0500000US39075,25642
0500000US39077,27498
0500000US39079,28822
0500000US39081,26206
0500000US39083,25567
0500000US39085,34738
0500000US39087,27817
0500000US39089,30616
0500000US39091,30632
0500000US39093,30332
0500000US39095,27629
0500000US39097,31274
0500000US39099,25871
0500000US39101,27418
0500000US39103,35442
0500000US39105,26359
0500000US39107,31211
0500000US39109,31103
0500000US39111,23117
0500000US39113,28405
0500000US39115,25223
0500000US39117,29544
0500000US39119,26938
0500000US39121,17368
0500000US39123,30773
0500000US39125,28934
0500000US39127,26996
0500000US39129,30263
0500000US39131,28544
0500000US39133,25778
0500000US39135,29157
0500000US39137,31876
0500000US39139,25805
0500000US39141,30183
0500000US39143,30068
0500000US39145,27418
0500000US39147,26828
0500000US39149,31989
0500000US39151,28266
0500000US39153,31424
0500000US39155,27693
0500000US39157,27674
0500000US39159,37048
0500000US39161,30034
0500000US39163,26800
0500000US39165,41510
0500000US39167,27527
0500000US39169,27930
0500000US39171,27929
0500000US39173,26735
0500000US39175,31590
0500000US40001,24099
0500000US40003,25210
0500000US40005,25045
0500000US40007,31150
0500000US40009,31191
0500000US40011,25907
0500000US40013,26436
0500000US40015,27301
0500000US40017,33964
0500000US40019,28752
0500000US40021,23440
0500000US40023,25376
0500000US40025,32078
0500000US40027,30539
0500000US40029,27275
0500000US40031,25925
0500000US40033,29026
0500000US40035,24098
0500000US40037,31544
0500000US40039,25871
0500000US40041,23758
0500000US40043,30300
0500000US40045,31981
0500000US40047,27419
0500000US40049,31323
0500000US40051,31419
0500000US40053,35168
0500000US40055,23310
0500000US40057,21408
0500000US40059,27788
0500000US40061,23914
0500000US40063,22159
0500000US40065,26370
0500000US40067,23750
0500000US40069,25832
0500000US40071,25922
0500000US40073,32457
0500000US40075,26495
0500000US40077,27144
0500000US40079,25916
0500000US40081,28733
0500000US40083,30400
0500000US40085,27042
0500000US40087,32711
0500000US40089,25475
0500000US40091,26055
0500000US40093,31291
0500000US40095,26541
0500000US40097,27221
0500000US40099,30706
0500000US40101,25900
0500000US40103,31382
0500000US40105,29104
0500000US40107,25913
0500000US40109,29359
0500000US40111,26389
0500000US40113,31758
0500000US40115,22892
0500000US40117,31025
0500000US40119,20154
0500000US40121,27349
0500000US40123,27426
0500000US40125,25749
0500000US40127,25776
0500000US40129,31654
0500000US40131,33129
0500000US40133,24949
0500000US40135,24418
0500000US40137,27214
0500000US40139,28564
0500000US40141,26250
0500000US40143,30885
0500000US40145,32070
0500000US40147,29664
0500000US40149,32054
0500000US40151,23458
0500000US40153,30755
0500000US41001,25427
0500000US41003,21537
0500000US41005,36103
0500000US41007,25833
0500000US41009,31286
0500000US41011,22299
0500000US41013,23963
0500000US41015,21638
0500000US41017,28845
0500000US41019,24629
0500000US41021,31003
0500000US41023,24979
0500000US41025,21091
0500000US41027,26323
0500000US41029,24709
0500000US41031,25085
0500000US41033,22131
0500000US41035,24502
0500000US41037,22051
0500000US41039,23758
0500000US41041,22982
0500000US41043,27009
0500000US41045,21411
0500000US41047,25641
0500000US41049,29620
0500000US41051,31529
0500000US41053,26846
0500000US41055,24932
0500000US41057,25496
0500000US41059,24775
0500000US41061,23350
0500000US41063,24366
0500000US41065,26252
0500000US41067,35767
0500000US41069,25078
0500000US41071,26948
0500000US42001,30299
0500000US42003,34050
0500000US42005,30104
0500000US42007,31723
0500000US42009,27160
0500000US42011,31410
0500000US42013,27226
0500000US42015,30867
0500000US42017,41385
0500000US42019,35245
0500000US42021,27144
0500000US42023,27828
0500000US42025,30228
0500000US42027,23615
0500000US42029,42832
0500000US42031,24961
0500000US42033,25421
0500000US42035,24459
0500000US42037,29062
0500000US42039,26317
0500000US42041,33293
0500000US42043,33063
0500000US42045,36399
0500000US42047,31343
0500000US42049,27170
0500000US42051,27922
0500000US42053,14369
0500000US42055,32022
0500000US42057,30374
0500000US42059,27905
0500000US42061,26078
0500000US42063,22256
0500000US42065,27776
0500000US42067,30213
0500000US42069,29318
0500000US42071,31177
0500000US42073,29677
0500000US42075,31200
0500000US42077,31598
0500000US42079,29889
0500000US42081,28113
0500000US42083,27175
0500000US42085,25573
0500000US42087,26676
0500000US42089,29788
0500000US42091,42754
0500000US42093,33129
0500000US42095,32248
0500000US42097,29058
0500000US42099,33397
0500000US42101,30173
0500000US42103,30315
0500000US42105,26449
0500000US42107,30799
0500000US42109,26297
0500000US42111,26957
0500000US42113,28462
0500000US42115,28839
0500000US42117,27307
0500000US42119,22416
0500000US42121,26579
0500000US42123,27186
0500000US42125,32713
0500000US42127,27309
0500000US42129,32234
0500000US42131,28937
0500000US42133,32979
0500000US44001,37235
0500000US44003,37890
0500000US44005,36718
0500000US44007,31241
0500000US44009,34611
0500000US45001,24485
0500000US45003,28992
0500000US45005,21451
0500000US45007,28346
0500000US45009,25959
0500000US45011,28763
0500000US45013,27708
0500000US45015,31188
0500000US45017,30324
0500000US45019,31455
0500000US45021,25635
0500000US45023,26563
0500000US45025,25760
0500000US45027,23360
0500000US45029,25137
0500000US45031,25070
0500000US45033,21407
0500000US45035,31607
0500000US45037,25969
0500000US45039,24727
0500000US45041,27655
0500000US45043,24597
0500000US45045,30782
0500000US45047,23217
0500000US45049,25219
0500000US45051,23374
0500000US45053,21617
0500000US45055,30275
0500000US45057,29508
0500000US45059,23752
0500000US45061,22892
0500000US45063,31949
0500000US45065,22934
0500000US45067,22304
0500000US45069,22404
0500000US45071,26223
0500000US45073,24526
0500000US45075,22503
0500000US45077,22449
0500000US45079,26623
0500000US45081,26651
0500000US45083,27290
0500000US45085,25235
0500000US45087,25093
0500000US45089,21832
0500000US45091,32481
0500000US46003,30430
0500000US46005,28668
0500000US46007,26424
0500000US46009,24976
0500000US46011,21239
0500000US46013,31176
0500000US46015,28426
0500000US46017,18814
0500000US46019,28229
0500000US46021,30984
0500000US46023,24596
0500000US46025,25440
0500000US46027,11665
0500000US46029,29959
0500000US46031,22615
0500000US46033,30530
0500000US46035,28459
0500000US46037,26020
0500000US46039,30368
0500000US46041,26750
0500000US46043,28542
0500000US46045,32106
0500000US46047,26426
0500000US46049,26753
0500000US46051,29803
0500000US46053,26008
0500000US46055,25568
0500000US46057,30629
0500000US46059,32143
0500000US46061,30248
0500000US46063,25481
0500000US46065,35649
0500000US46067,26974
0500000US46069,31354
0500000US46071,25104
0500000US46073,28977
0500000US46075,22446
0500000US46077,32865
0500000US46079,26523
0500000US46081,25631
0500000US46083,37078
0500000US46085,24556
0500000US46087,31892
0500000US46089,22321
0500000US46091,29085
0500000US46093,28621
0500000US46095,21884
0500000US46097,27172
0500000US46099,31399
0500000US46101,28991
0500000US46102,19947
0500000US46103,26957
0500000US46105,27704
0500000US46107,27781
0500000US46109,25924
0500000US46111,27708
0500000US46115,30074
0500000US46117,31775
0500000US46119,35995
0500000US46121,21593
0500000US46123,27168
0500000US46125,31918
0500000US46127,36106
0500000US46129,27285
0500000US46135,26159
0500000US46137,24129
0500000US47001,27717
0500000US47003,25366
0500000US47005,24497
0500000US47007,23674
0500000US47009,27137
0500000US47011,26168
0500000US47013,25102
0500000US47015,24596
0500000US47017,25193
0500000US47019,22801
0500000US47021,31384
0500000US47023,28019
0500000US47025,24736
0500000US47027,21783
0500000US47029,21404
0500000US47031,26759
0500000US47033,27094
0500000US47035,24610
0500000US47037,30620
0500000US47039,27120
0500000US47041,26999
0500000US47043,30072
0500000US47045,27294
0500000US47047,34351
0500000US47049,19794
0500000US47051,25525
0500000US47053,26646
0500000US47055,25897
0500000US47057,26163
0500000US47059,24805
0500000US47061,20377
0500000US47063,25594
0500000US47065,29925
0500000US47067,23564
0500000US47069,25238
0500000US47071,24850
0500000US47073,25335
0500000US47075,25922
0500000US47077,26506
0500000US47079,25279
0500000US47081,24273
0500000US47083,23347
0500000US47085,26924
0500000US47087,22408
0500000US47089,24610
0500000US47091,19957
0500000US47093,30011
0500000US47095,22530
0500000US47097,24880
0500000US47099,26039
0500000US47101,23544
0500000US47103,26777
0500000US47105,27688
0500000US47107,24583
0500000US47109,25140
0500000US47111,25973
0500000US47113,28438
0500000US47115,27092
0500000US47117,27726
0500000US47119,30069
0500000US47121,28974
0500000US47123,26621
0500000US47125,30041
0500000US47127,30778
0500000US47129,24429
0500000US47131,24670
0500000US47133,25533
0500000US47135,22289
0500000US47137,20817
0500000US47139,29333
0500000US47141,24495
0500000US47143,23603
0500000US47145,26285
0500000US47147,31481
0500000US47149,31523
0500000US47151,22984
0500000US47153,27328
0500000US47155,23519
0500000US47157,29304
0500000US47159,30855
0500000US47161,25884
0500000US47163,25981
0500000US47165,31990
0500000US47167,30844
0500000US47169,26741
0500000US47171,25282
0500000US47173,27984
0500000US47175,25302
0500000US47177,24438
0500000US47179,25565
0500000US47181,23771
0500000US47183,22593
0500000US47185,23085
0500000US47187,46550
0500000US47189,35493
0500000US48001,26612
0500000US48003,37941
0500000US48005,24879
0500000US48007,23357
0500000US48009,33653
0500000US48011,37220
0500000US48013,27602
0500000US48015,32117
0500000US48017,22411
0500000US48019,28180
0500000US48021,31112
0500000US48023,31069
0500000US48025,23959
0500000US48027,28559
0500000US48029,28057
0500000US48031,26997
0500000US48033,45242
0500000US48035,26004
0500000US48037,27104
0500000US48039,41065
0500000US48041,20981
0500000US48043,25124
0500000US48045,28456
0500000US48047,16353
0500000US48049,26970
0500000US48051,32102
0500000US48053,26750
0500000US48055,25631
0500000US48057,30850
0500000US48059,31149
0500000US48061,21285
0500000US48063,24656
0500000US48065,35902
0500000US48067,28692
0500000US48069,25641
0500000US48071,41598
0500000US48073,24940
0500000US48075,25973
0500000US48077,26619
0500000US48079,29000
0500000US48081,27317
0500000US48083,29359
0500000US48085,46394
0500000US48087,22069
0500000US48089,30202
0500000US48091,33523
0500000US48093,26753
0500000US48095,24050
0500000US48097,29447
0500000US48099,27096
0500000US48101,20927
0500000US48103,32708
0500000US48105,32313
0500000US48107,25447
0500000US48109,16448
0500000US48111,24771
0500000US48113,30287
0500000US48115,29985
0500000US48117,26291
0500000US48119,24976
0500000US48121,40015
0500000US48123,27832
0500000US48125,25054
0500000US48127,19415
0500000US48129,21362
0500000US48131,21702
0500000US48133,22402
0500000US48135,31941
0500000US48137,25515
0500000US48139,34173
0500000US48141,23948
0500000US48143,22044
0500000US48145,23072
0500000US48147,26818
0500000US48149,30508
0500000US48151,27787
0500000US48153,27471
0500000US48155,25700
0500000US48157,44225
0500000US48159,23256
0500000US48161,30053
0500000US48163,19229
0500000US48165,31324
0500000US48167,35501
0500000US48169,27643
0500000US48171,25366
0500000US48173,32314
0500000US48175,32809
0500000US48177,26011
0500000US48179,30311
0500000US48181,28539
0500000US48183,26131
0500000US48185,29169
0500000US48187,33708
0500000US48189,26628
0500000US48191,17387
0500000US48193,27927
0500000US48195,29484
0500000US48197,21409
0500000US48199,35584
0500000US48201,31414
0500000US48203,29200
0500000US48205,35308
0500000US48207,22699
0500000US48209,27019
0500000US48211,31621
0500000US48213,25411
0500000US48215,20574
0500000US48217,25371
0500000US48219,27518
0500000US48221,32320
0500000US48223,26264
0500000US48225,22596
0500000US48227,27391
0500000US48229,18081
0500000US48231,26044
0500000US48233,27671
0500000US48235,38152
0500000US48237,30707
0500000US48239,31156
0500000US48241,27246
0500000US48243,26103
0500000US48245,29114
0500000US48247,21151
0500000US48249,26575
0500000US48251,35312
0500000US48253,23696
0500000US48255,30950
0500000US48257,33475
0500000US48259,34129
0500000US48261,23917
0500000US48263,28487
0500000US48265,24029
0500000US48267,23585
0500000US48269,31563
0500000US48271,20903
0500000US48273,20679
0500000US48275,25037
0500000US48277,26443
0500000US48279,25238
0500000US48281,26865
0500000US48283,28243
0500000US48285,29231
0500000US48287,30138
0500000US48289,28035
0500000US48291,32304
0500000US48293,24127
0500000US48295,32361
0500000US48297,26384
0500000US48299,23704
0500000US48301,40625
0500000US48303,24335
0500000US48305,26814
0500000US48307,25199
0500000US48309,25067
0500000US48311,22273
0500000US48313,25495
0500000US48315,25879
0500000US48317,28033
0500000US48319,20217
0500000US48321,26086
0500000US48323,20566
0500000US48325,27381
0500000US48327,25089
0500000US48329,39059
0500000US48331,26770
0500000US48333,26408
0500000US48335,32302
0500000US48337,27238
0500000US48339,38298
0500000US48341,27743
0500000US48343,27349
0500000US48345,22413
0500000US48347,21908
0500000US48349,25124
0500000US48351,22033
0500000US48353,25404
0500000US48355,28026
0500000US48357,27165
0500000US48359,28833
0500000US48361,31427
0500000US48363,25264
0500000US48365,29390
0500000US48367,36375
0500000US48369,26551
0500000US48371,28917
0500000US48373,26049
0500000US48375,25262
0500000US48377,22046
0500000US48379,30362
0500000US48381,34790
0500000US48383,35743
0500000US48385,18326
0500000US48387,26007
0500000US48389,26425
0500000US48391,26893
0500000US48393,34135
0500000US48395,26841
0500000US48397,43432
0500000US48399,26912
0500000US48401,27577
0500000US48403,21497
0500000US48405,27312
0500000US48407,26367
0500000US48409,30671
0500000US48411,20689
0500000US48413,30151
0500000US48415,31083
0500000US48417,27829
0500000US48419,24416
0500000US48421,26993
0500000US48423,27070
0500000US48425,30108
0500000US48427,16336
0500000US48429,24076
0500000US48431,29917
0500000US48433,27788
0500000US48435,31452
0500000US48437,26330
0500000US48439,32413
0500000US48441,25003
0500000US48443,35417
0500000US48445,23624
0500000US48447,30469
0500000US48449,24807
0500000US48451,26613
0500000US48453,34886
0500000US48455,23576
0500000US48457,31082
0500000US48459,28649
0500000US48461,31679
0500000US48463,21461
0500000US48465,24424
0500000US48467,30224
0500000US48469,29716
0500000US48471,25778
0500000US48473,24566
0500000US48475,35666
0500000US48477,27181
0500000US48479,22170
0500000US48481,26918
0500000US48483,30630
0500000US48485,25280
0500000US48487,25346
0500000US48489,19139
0500000US48491,38918
0500000US48493,35469
0500000US48495,35101
0500000US48497,32331
0500000US48499,27068
0500000US48501,28471
0500000US48503,29441
0500000US48505,18961
0500000US48507,16372
0500000US49001,27083
0500000US49003,28495
0500000US49005,21354
0500000US49007,24475
0500000US49009,-
0500000US49011,31889
0500000US49013,35677
0500000US49015,28378
0500000US49017,21146
0500000US49019,23845
0500000US49021,20187
0500000US49023,22213
0500000US49025,24734
0500000US49027,26363
0500000US49029,37973
0500000US49031,23586
0500000US49033,26386
0500000US49035,30993
