GEO_ID,Unemployment
0500000US26073,6.2
0500000US26075,5.0
0500000US26077,4.8
0500000US26079,4.8
0500000US26081,4.3
0500000US26083,3.3
0500000US26085,4.7
0500000US26087,5.4
0500000US26089,3.7
0500000US26091,4.3
0500000US26093,3.6
0500000US26095,5.6
0500000US26097,6.1
0500000US26099,4.8
0500000US26101,5.3
0500000US26103,4.0
0500000US26105,5.7
0500000US26107,5.9
0500000US26109,4.1
0500000US26111,4.7
0500000US26113,5.0
0500000US26115,4.2
0500000US26117,4.7
0500000US26119,5.6
0500000US26121,6.1
0500000US26123,4.8
0500000US26125,4.2
0500000US26127,4.5
0500000US26129,5.3
0500000US26131,4.8
0500000US26133,4.6
0500000US26135,4.7
0500000US26137,4.1
0500000US26139,3.6
0500000US26141,5.7
0500000US26143,6.0
0500000US26145,5.5
0500000US26147,5.5
0500000US26149,4.0
0500000US26151,5.2
0500000US26153,5.5
0500000US26155,5.2
0500000US26157,4.8
0500000US26159,4.5
0500000US26161,4.1
0500000US26163,7.6
0500000US26165,4.6
0500000US27001,3.5
0500000US27003,3.5
0500000US27005,2.4
0500000US27007,6.7
0500000US27009,3.5
0500000US27011,1.4
0500000US27013,3.5
0500000US27015,1.8
0500000US27017,2.7
0500000US27019,2.3
0500000US27021,3.6
0500000US27023,1.5
0500000US27025,3.7
0500000US27027,2.2
0500000US27029,4.2
0500000US27031,1.5
0500000US27033,3.0
0500000US27035,2.6
0500000US27037,3.3
0500000US27039,2.5
0500000US27041,2.7
0500000US27043,2.0
0500000US27045,2.3
0500000US27047,2.9
0500000US27049,3.2
0500000US27051,2.9
0500000US27053,3.7
0500000US27055,2.7
0500000US27057,2.5
0500000US27059,4.3
0500000US27061,3.5
0500000US27063,2.3
0500000US27065,4.7
0500000US27067,2.6
0500000US27069,1.7
0500000US27071,4.4
0500000US27073,2.2
0500000US27075,2.3
0500000US27077,2.5
0500000US27079,3.1
0500000US27081,2.0
0500000US27083,3.1
0500000US27085,2.7
0500000US27087,6.4
0500000US27089,2.7
0500000US27091,2.1
0500000US27093,2.6
0500000US27095,4.0
0500000US27097,3.1
0500000US27099,3.8
0500000US27101,2.7
0500000US27103,2.5
0500000US27105,4.8
0500000US27107,2.1
0500000US27109,3.0
0500000US27111,2.5
0500000US27113,2.3
0500000US27115,3.7
0500000US27117,2.7
0500000US27119,2.7
0500000US27121,2.3
0500000US27123,4.5
0500000US27125,2.7
0500000US27127,2.2
0500000US27129,2.2
0500000US27131,3.0
0500000US27133,1.4
0500000US27135,1.5
0500000US27137,3.6
0500000US27139,3.1
0500000US27141,3.0
0500000US27143,3.0
0500000US27145,3.4
0500000US27147,3.0
0500000US27149,2.0
0500000US27151,2.2
0500000US27153,2.7
0500000US27155,2.7
0500000US27157,2.3
0500000US27159,3.1
0500000US27161,3.1
0500000US27163,2.8
0500000US27165,1.9
0500000US27167,1.3
0500000US27169,4.0
0500000US27171,3.3
0500000US27173,2.1
0500000US28001,4.7
0500000US28003,4.3
0500000US28005,5.2
0500000US28007,5.7
0500000US28009,7.2
0500000US28011,7.6
0500000US28013,5.0
0500000US28015,4.3
0500000US28017,5.9
0500000US28019,6.8
0500000US28021,8.5
0500000US28023,5.6
0500000US28025,7.7
0500000US28027,12.3
0500000US28029,7.6
0500000US28031,7.1
0500000US28033,4.7
0500000US28035,7.6
0500000US28037,5.5
0500000US28039,4.4
0500000US28041,4.0
0500000US28043,5.2
0500000US28045,5.1
0500000US28047,5.7
0500000US28049,6.5
0500000US28051,8.6
0500000US28053,13.2
0500000US28055,3.7
0500000US28057,3.8
0500000US28059,5.1
0500000US28061,3.3
0500000US28063,4.6
0500000US28065,7.1
0500000US28067,4.1
0500000US28069,4.4
0500000US28071,4.2
0500000US28073,5.6
0500000US28075,5.1
0500000US28077,5.5
0500000US28079,5.3
0500000US28081,4.3
0500000US28083,6.2
0500000US28085,4.2
0500000US28087,6.7
0500000US28089,3.7
0500000US28091,4.5
0500000US28093,4.0
0500000US28095,5.2
0500000US28097,4.3
0500000US28099,5.1
0500000US28101,4.9
0500000US28103,8.5
0500000US28105,6.0
0500000US28107,5.0
0500000US28109,6.0
0500000US28111,4.9
0500000US28113,4.8
0500000US28115,4.3
0500000US28117,4.8
0500000US28119,13.3
0500000US28121,3.2
0500000US28123,6.9
0500000US28125,12.6
0500000US28127,5.8
0500000US28129,2.1
0500000US28131,4.5
0500000US28133,9.6
0500000US28135,4.7
0500000US28137,4.5
0500000US28139,6.1
0500000US28141,5.6
0500000US28143,6.7
0500000US28145,5.1
0500000US28147,4.3
0500000US28149,4.1
0500000US28151,11.3
0500000US28153,5.2
0500000US28155,5.4
0500000US28157,3.8
0500000US28159,6.4
0500000US28161,2.8
0500000US28163,8.2
0500000US29001,3.6
0500000US29003,2.8
0500000US29005,2.4
0500000US29007,4.4
0500000US29009,6.0
0500000US29011,3.2
0500000US29013,3.3
0500000US29015,4.2
0500000US29017,2.3
0500000US29019,3.1
0500000US29021,4.1
0500000US29023,5.4
0500000US29025,2.5
0500000US29027,3.2
0500000US29029,4.4
0500000US29031,3.7
0500000US29033,5.0
0500000US29035,5.2
0500000US29037,3.8
0500000US29039,5.1
0500000US29041,2.1
0500000US29043,4.1
0500000US29045,2.7
0500000US29047,3.6
0500000US29049,3.2
0500000US29051,3.1
0500000US29053,3.1
0500000US29055,6.6
0500000US29057,4.7
0500000US29059,5.4
0500000US29061,2.7
0500000US29063,2.2
0500000US29065,4.2
0500000US29067,3.3
0500000US29069,4.1
0500000US29071,3.8
0500000US29073,2.9
0500000US29075,3.4
0500000US29077,3.6
0500000US29079,2.6
0500000US29081,2.1
0500000US29083,3.9
0500000US29085,5.0
0500000US29087,2.8
0500000US29089,2.9
0500000US29091,3.8
0500000US29093,5.3
0500000US29095,4.4
0500000US29097,3.9
0500000US29099,4.9
0500000US29101,4.3
0500000US29103,3.5
0500000US29105,4.9
0500000US29107,3.5
0500000US29109,4.1
0500000US29111,3.0
0500000US29113,5.1
0500000US29115,2.1
0500000US29117,2.5
0500000US29119,3.4
0500000US29121,4.9
0500000US29123,3.4
0500000US29125,5.1
0500000US29127,3.7
0500000US29129,2.7
0500000US29131,4.0
0500000US29133,5.4
0500000US29135,2.7
0500000US29137,3.4
0500000US29139,4.3
0500000US29141,4.6
0500000US29143,6.2
0500000US29145,3.6
0500000US29147,3.3
0500000US29149,2.7
0500000US29151,2.0
0500000US29153,4.2
0500000US29155,6.0
0500000US29157,2.8
0500000US29159,4.0
0500000US29161,3.5
0500000US29163,3.0
0500000US29165,3.2
0500000US29167,5.3
0500000US29169,4.4
0500000US29171,1.5
0500000US29173,4.1
0500000US29175,3.9
0500000US29177,4.8
0500000US29179,4.5
0500000US29181,4.2
0500000US29183,3.0
0500000US29185,4.1
0500000US29186,2.7
0500000US29187,3.8
0500000US29189,4.4
0500000US29195,3.0
0500000US29197,3.6
0500000US29199,3.1
0500000US29201,3.9
0500000US29203,4.5
0500000US29205,3.7
0500000US29207,4.5
0500000US29209,4.1
0500000US29211,2.3
0500000US29213,4.4
0500000US29215,3.4
0500000US29217,2.8
0500000US29219,4.0
0500000US29221,5.6
0500000US29223,4.3
0500000US29225,3.1
0500000US29227,2.6
0500000US29229,4.7
0500000US29510,6.9
0500000US30001,4.3
0500000US30003,10.5
0500000US30005,8.9
0500000US30007,3.3
0500000US30009,2.3
0500000US30011,1.6
0500000US30013,3.0
0500000US30015,1.9
0500000US30017,1.4
0500000US30019,1.3
0500000US30021,1.4
0500000US30023,1.8
0500000US30025,2.1
0500000US30027,1.8
0500000US30029,4.1
0500000US30031,3.8
0500000US30033,0.0
0500000US30035,5.7
0500000US30037,1.5
0500000US30039,3.5
0500000US30041,3.2
0500000US30043,3.7
0500000US30045,1.7
0500000US30047,5.0
0500000US30049,2.7
0500000US30051,3.0
0500000US30053,5.5
0500000US30055,0.6
0500000US30057,2.4
0500000US30059,1.8
0500000US30061,3.2
0500000US30063,4.9
0500000US30065,3.1
0500000US30067,2.5
0500000US30069,2.6
0500000US30071,4.1
0500000US30073,5.1
0500000US30075,3.0
0500000US30077,0.6
0500000US30079,3.8
0500000US30081,4.3
0500000US30083,1.8
0500000US30085,3.1
0500000US30087,6.2
0500000US30089,4.4
0500000US30091,1.7
0500000US30093,4.4
0500000US30095,2.4
0500000US30097,0.2
0500000US30099,3.3
0500000US30101,0.6
0500000US30103,0.0
0500000US30105,3.0
0500000US30107,1.7
0500000US30109,1.6
0500000US30111,2.5
0500000US31001,3.6
0500000US31003,1.1
0500000US31005,2.3
0500000US31007,5.4
0500000US31009,0.7
0500000US31011,1.0
0500000US31013,2.9
0500000US31015,0.6
0500000US31017,0.2
0500000US31019,2.4
0500000US31021,1.6
0500000US31023,3.1
0500000US31025,2.3
0500000US31027,1.3
0500000US31029,1.0
0500000US31031,1.7
0500000US31033,1.7
0500000US31035,1.8
0500000US31037,4.0
0500000US31039,1.7
0500000US31041,1.5
0500000US31043,4.9
0500000US31045,1.2
0500000US31047,3.3
0500000US31049,3.2
0500000US31051,2.3
0500000US31053,2.9
0500000US31055,3.5
0500000US31057,2.2
0500000US31059,1.8
0500000US31061,2.1
0500000US31063,1.6
0500000US31065,2.3
0500000US31067,2.4
0500000US31069,1.4
0500000US31071,2.0
0500000US31073,3.3
0500000US31075,3.2
0500000US31077,1.0
0500000US31079,3.8
0500000US31081,1.4
0500000US31083,1.1
0500000US31085,1.1
0500000US31087,1.7
0500000US31089,0.9
0500000US31091,1.0
0500000US31093,2.3
0500000US31095,2.1
0500000US31097,1.6
0500000US31099,2.5
0500000US31101,2.5
0500000US31103,0.5
0500000US31105,3.3
0500000US31107,2.0
0500000US31109,3.1
0500000US31111,2.0
0500000US31113,0.6
0500000US31115,0.2
0500000US31117,0.0
0500000US31119,2.2
0500000US31121,3.7
0500000US31123,2.3
0500000US31125,2.1
0500000US31127,4.2
0500000US31129,1.9
0500000US31131,2.6
0500000US31133,1.7
0500000US31135,1.2
0500000US31137,0.8
0500000US31139,2.7
0500000US31141,3.3
0500000US31143,2.6
0500000US31145,3.4
0500000US31147,2.9
0500000US31149,1.1
0500000US31151,2.2
0500000US31153,2.7
0500000US31155,2.0
0500000US31157,3.5
0500000US31159,2.3
0500000US31161,1.3
0500000US31163,1.4
0500000US31165,0.0
0500000US31167,2.3
0500000US31169,0.9
0500000US31171,1.3
0500000US31173,9.5
0500000US31175,1.3
0500000US31177,1.0
0500000US31179,1.6
0500000US31181,1.9
0500000US31183,0.4
0500000US31185,0.9
0500000US32001,6.3
0500000US32003,6.2
0500000US32005,4.1
0500000US32007,3.5
0500000US32009,6.2
0500000US32011,2.5
0500000US32013,5.4
0500000US32015,5.5
0500000US32017,4.3
0500000US32019,6.5
0500000US32021,7.2
0500000US32023,6.5
0500000US32027,1.4
0500000US32029,2.2
0500000US32031,5.3
0500000US32033,3.8
0500000US32510,5.6
0500000US33001,3.3
0500000US33003,3.0
0500000US33005,3.3
0500000US33007,3.9
0500000US33009,2.9
0500000US33011,3.6
0500000US33013,3.2
0500000US33015,3.6
0500000US33017,3.8
0500000US33019,2.8
0500000US34001,7.8
0500000US34003,3.8
0500000US34005,5.2
0500000US34007,5.8
0500000US34009,5.4
0500000US34011,5.5
0500000US34013,8.0
0500000US34015,5.5
0500000US34017,5.6
0500000US34019,3.6
0500000US34021,5.6
0500000US34023,4.6
0500000US34025,4.5
0500000US34027,3.8
0500000US34029,4.5
0500000US34031,4.5
0500000US34033,5.8
0500000US34035,3.7
0500000US34037,5.0
0500000US34039,5.8
0500000US34041,5.6
0500000US35001,4.6
0500000US35003,1.4
0500000US35005,4.0
0500000US35006,8.7
0500000US35007,5.7
0500000US35009,5.2
0500000US35011,2.8
0500000US35013,6.4
0500000US35015,3.6
0500000US35017,4.7
0500000US35019,0.1
0500000US35021,2.7
0500000US35023,6.1
0500000US35025,4.1
0500000US35027,3.3
0500000US35028,1.7
0500000US35029,7.0
0500000US35031,7.9
0500000US35033,0.9
0500000US35035,5.5
0500000US35037,1.2
0500000US35039,4.9
0500000US35041,6.3
0500000US35043,5.1
0500000US35045,5.9
0500000US35047,2.0
0500000US35049,4.1
0500000US35051,4.5
0500000US35053,2.7
0500000US35055,5.6
0500000US35057,4.5
0500000US35059,1.4
0500000US35061,5.7
0500000US36001,3.8
0500000US36003,4.6
0500000US36005,7.5
0500000US36007,4.3
0500000US36009,4.4
0500000US36011,4.2
0500000US36013,4.5
0500000US36015,3.2
0500000US36017,4.0
0500000US36019,3.7
0500000US36021,3.4
0500000US36023,3.3
0500000US36025,4.6
0500000US36027,4.9
0500000US36029,3.8
0500000US36031,4.3
0500000US36033,4.5
0500000US36035,4.8
0500000US36037,3.5
0500000US36039,4.0
0500000US36041,4.7
0500000US36043,5.4
0500000US36045,5.1
0500000US36047,5.7
0500000US36049,4.7
0500000US36051,2.9
0500000US36053,2.9
0500000US36055,4.7
0500000US36057,5.0
0500000US36059,3.8
0500000US36061,4.6
0500000US36063,4.4
0500000US36065,4.0
0500000US36067,4.3
0500000US36069,3.5
0500000US36071,4.2
0500000US36073,4.2
0500000US36075,5.4
0500000US36077,4.0
0500000US36079,4.1
0500000US36081,5.0
0500000US36083,4.4
0500000US36085,3.6
0500000US36087,4.6
0500000US36089,5.4
0500000US36091,3.6
0500000US36093,4.7
0500000US36095,5.9
0500000US36097,4.2
0500000US36099,3.0
0500000US36101,4.5
0500000US36103,3.9
0500000US36105,6.0
0500000US36107,4.1
0500000US36109,3.1
0500000US36111,5.3
0500000US36113,3.8
0500000US36115,4.9
0500000US36117,4.4
0500000US36119,4.6
0500000US36121,4.2
0500000US36123,4.4
0500000US37001,4.3
0500000US37003,4.7
0500000US37005,3.4
0500000US37007,8.0
0500000US37009,4.3
0500000US37011,3.7
0500000US37013,5.4
0500000US37015,6.8
0500000US37017,4.5
0500000US37019,5.0
0500000US37021,3.7
0500000US37023,6.1
0500000US37025,5.4
0500000US37027,6.0
0500000US37029,6.7
0500000US37031,5.3
0500000US37033,5.5
0500000US37035,4.9
0500000US37037,4.4
0500000US37039,3.4
0500000US37041,7.2
0500000US37043,5.3
0500000US37045,7.2
0500000US37047,4.2
0500000US37049,5.4
0500000US37051,6.2
0500000US37053,3.9
0500000US37055,4.0
0500000US37057,6.0
0500000US37059,3.8
0500000US37061,6.3
0500000US37063,4.3
0500000US37065,7.1
0500000US37067,5.2
0500000US37069,4.9
0500000US37071,6.0
0500000US37073,5.7
0500000US37075,4.4
0500000US37077,3.8
0500000US37079,5.7
0500000US37081,4.8
0500000US37083,6.0
0500000US37085,5.5
0500000US37087,3.2
0500000US37089,2.6
0500000US37091,6.0
0500000US37093,6.1
0500000US37095,7.9
0500000US37097,5.5
0500000US37099,2.8
0500000US37101,4.9
0500000US37103,6.1
0500000US37105,5.8
0500000US37107,7.4
0500000US37109,5.6
0500000US37111,5.2
0500000US37113,3.0
0500000US37115,4.1
0500000US37117,7.2
0500000US37119,5.6
0500000US37121,3.3
0500000US37123,4.7
0500000US37125,3.9
0500000US37127,5.8
0500000US37129,5.0
0500000US37131,6.1
0500000US37133,5.8
0500000US37135,3.9
0500000US37137,4.4
0500000US37139,4.8
0500000US37141,5.8
0500000US37143,5.7
0500000US37145,7.9
0500000US37147,7.5
0500000US37149,4.2
0500000US37151,4.3
0500000US37153,6.2
0500000US37155,5.6
0500000US37157,5.4
0500000US37159,6.2
0500000US37161,5.3
0500000US37163,5.6
0500000US37165,6.2
0500000US37167,6.3
0500000US37169,4.3
0500000US37171,3.3
0500000US37173,3.7
0500000US37175,3.4
0500000US37177,6.0
0500000US37179,4.6
0500000US37181,6.2
0500000US37183,4.0
0500000US37185,4.6
0500000US37187,8.4
0500000US37189,5.0
0500000US37191,6.8
0500000US37193,5.4
0500000US37195,5.0
0500000US37197,3.8
0500000US37199,4.9
0500000US38001,1.3
0500000US38003,1.8
0500000US38005,3.4
0500000US38007,2.1
0500000US38009,1.5
0500000US38011,1.5
0500000US38013,1.2
0500000US38015,1.6
0500000US38017,2.2
0500000US38019,0.7
0500000US38021,1.8
0500000US38023,1.1
0500000US38025,2.4
0500000US38027,1.4
0500000US38029,1.9
0500000US38031,0.8
0500000US38033,0.3
0500000US38035,2.4
0500000US38037,1.6
0500000US38039,1.0
0500000US38041,1.5
0500000US38043,1.1
0500000US38045,1.1
0500000US38047,1.1
0500000US38049,1.7
0500000US38051,0.7
0500000US38053,2.6
0500000US38055,0.9
0500000US38057,1.7
0500000US38059,1.6
0500000US38061,2.8
0500000US38063,0.5
0500000US38065,1.4
0500000US38067,2.0
0500000US38069,0.9
0500000US38071,0.7
0500000US38073,1.5
0500000US38075,0.6
0500000US38077,1.9
0500000US38079,2.8
0500000US38081,0.6
0500000US38083,2.2
0500000US38085,11.1
0500000US38087,0.0
0500000US38089,2.4
0500000US38091,2.7
0500000US38093,1.7
0500000US38095,3.0
0500000US38097,1.7
0500000US38099,2.2
0500000US38101,1.6
0500000US38103,1.3
0500000US38105,1.5
0500000US39001,5.1
0500000US39003,4.8
0500000US39005,3.5
0500000US39007,4.5
0500000US39009,5.0
0500000US39011,2.7
0500000US39013,4.4
0500000US39015,4.7
0500000US39017,4.0
0500000US39019,3.9
0500000US39021,4.5
0500000US39023,5.4
0500000US39025,3.3
0500000US39027,4.0
0500000US39029,5.0
0500000US39031,3.8
0500000US39033,4.4
0500000US39035,6.2
0500000US39037,3.8
0500000US39039,4.4
0500000US39041,1.9
0500000US39043,4.8
0500000US39045,3.8
0500000US39047,4.1
0500000US39049,4.4
0500000US39051,4.1
0500000US39053,3.7
0500000US39055,2.6
0500000US39057,4.0
0500000US39059,5.4
0500000US39061,5.2
0500000US39063,3.6
0500000US39065,5.0
0500000US39067,2.5
0500000US39069,3.4
0500000US39071,5.4
0500000US39073,5.4
0500000US39075,2.2
0500000US39077,4.3
0500000US39079,6.5
0500000US39081,4.4
0500000US39083,3.7
0500000US39085,3.5
0500000US39087,4.1
0500000US39089,4.3
0500000US39091,3.7
0500000US39093,5.1
0500000US39095,6.0
0500000US39097,3.6
0500000US39099,5.3
0500000US39101,4.2
0500000US39103,2.8
0500000US39105,5.9
0500000US39107,3.2
0500000US39109,4.1
0500000US39111,3.2
0500000US39113,5.4
0500000US39115,4.2
0500000US39117,3.4
0500000US39119,4.5
0500000US39121,2.4
0500000US39123,3.2
0500000US39125,3.8
0500000US39127,5.5
0500000US39129,3.5
0500000US39131,5.6
0500000US39133,5.2
0500000US39135,4.2
0500000US39137,2.0
0500000US39139,4.6
0500000US39141,5.3
0500000US39143,4.0
0500000US39145,4.4
0500000US39147,4.2
0500000US39149,3.9
0500000US39151,4.8
0500000US39153,4.7
0500000US39155,3.9
0500000US39157,3.6
0500000US39159,2.4
0500000US39161,3.7
0500000US39163,6.0
0500000US39165,3.3
0500000US39167,2.6
0500000US39169,2.7
0500000US39171,3.6
0500000US39173,4.2
0500000US39175,3.6
0500000US40001,3.1
0500000US40003,2.0
0500000US40005,4.0
0500000US40007,1.9
0500000US40009,1.8
0500000US40011,1.2
0500000US40013,4.1
0500000US40015,4.5
0500000US40017,2.9
0500000US40019,3.6
0500000US40021,4.1
0500000US40023,4.3
0500000US40025,1.2
0500000US40027,3.2
0500000US40029,4.9
0500000US40031,5.0
0500000US40033,5.5
0500000US40035,2.8
0500000US40037,2.7
0500000US40039,2.3
0500000US40041,4.2
0500000US40043,1.5
0500000US40045,3.2
0500000US40047,3.0
0500000US40049,2.1
0500000US40051,2.5
0500000US40053,2.3
0500000US40055,2.9
0500000US40057,5.2
0500000US40059,1.2
0500000US40061,4.2
0500000US40063,3.4
0500000US40065,3.2
0500000US40067,3.7
0500000US40069,3.5
0500000US40071,4.4
0500000US40073,2.4
0500000US40075,3.4
0500000US40077,4.3
0500000US40079,4.1
0500000US40081,3.5
0500000US40083,3.5
0500000US40085,2.1
0500000US40087,2.5
0500000US40089,3.4
0500000US40091,4.9
0500000US40093,3.6
0500000US40095,3.0
0500000US40097,3.6
0500000US40099,1.8
0500000US40101,4.1
0500000US40103,2.9
0500000US40105,4.4
0500000US40107,4.7
0500000US40109,3.6
0500000US40111,5.7
0500000US40113,3.7
0500000US40115,4.5
0500000US40117,3.3
0500000US40119,3.3
0500000US40121,3.2
0500000US40123,3.7
0500000US40125,4.0
0500000US40127,4.9
0500000US40129,0.9
0500000US40131,3.3
0500000US40133,4.1
0500000US40135,4.6
0500000US40137,3.8
0500000US40139,2.1
0500000US40141,3.1
0500000US40143,4.2
0500000US40145,4.0
0500000US40147,2.9
0500000US40149,1.7
0500000US40151,1.6
0500000US40153,2.6
0500000US41001,4.6
0500000US41003,4.6
0500000US41005,4.3
0500000US41007,4.0
0500000US41009,4.9
0500000US41011,5.4
0500000US41013,6.0
0500000US41015,4.9
0500000US41017,4.3
0500000US41019,5.5
0500000US41021,5.6
0500000US41023,3.9
0500000US41025,8.2
0500000US41027,3.1
0500000US41029,5.1
0500000US41031,7.1
0500000US41033,5.1
0500000US41035,6.1
0500000US41037,4.3
0500000US41039,5.2
0500000US41041,3.4
0500000US41043,5.7
0500000US41045,4.8
0500000US41047,5.6
0500000US41049,3.6
0500000US41051,5.3
0500000US41053,5.9
0500000US41055,4.1
0500000US41057,3.7
0500000US41059,5.4
0500000US41061,3.8
0500000US41063,4.2
0500000US41065,4.2
0500000US41067,4.5
0500000US41069,4.9
0500000US41071,4.9
0500000US42001,3.5
0500000US42003,4.1
0500000US42005,4.4
0500000US42007,3.8
0500000US42009,3.7
0500000US42011,5.4
0500000US42013,3.4
0500000US42015,3.1
0500000US42017,4.2
0500000US42019,3.3
0500000US42021,4.6
0500000US42023,2.7
0500000US42025,4.8
0500000US42027,2.8
0500000US42029,3.7
0500000US42031,4.0
0500000US42033,4.4
0500000US42035,3.8
0500000US42037,3.0
0500000US42039,3.9
0500000US42041,3.3
0500000US42043,4.0
0500000US42045,4.9
0500000US42047,3.1
0500000US42049,4.3
0500000US42051,4.1
0500000US42053,0.7
0500000US42055,4.0
0500000US42057,3.6
0500000US42059,3.5
0500000US42061,3.8
0500000US42063,4.4
0500000US42065,3.0
0500000US42067,3.2
0500000US42069,3.9
0500000US42071,3.6
0500000US42073,3.8
0500000US42075,4.2
0500000US42077,5.1
0500000US42079,4.6
0500000US42081,4.5
0500000US42083,4.4
0500000US42085,3.5
0500000US42087,3.0
0500000US42089,6.5
0500000US42091,4.0
0500000US42093,3.2
0500000US42095,4.3
0500000US42097,3.9
0500000US42099,3.4
0500000US42101,7.5
0500000US42103,5.7
0500000US42105,3.1
0500000US42107,4.6
0500000US42109,2.8
0500000US42111,3.7
0500000US42113,4.6
0500000US42115,4.3
0500000US42117,3.9
0500000US42119,2.5
0500000US42121,4.6
0500000US42123,3.3
0500000US42125,3.8
0500000US42127,3.9
0500000US42129,3.2
0500000US42131,4.3
0500000US42133,4.1
0500000US44001,3.2
0500000US44003,5.0
0500000US44005,4.1
0500000US44007,5.4
0500000US44009,4.3
0500000US45001,4.9
0500000US45003,5.9
0500000US45005,7.6
0500000US45007,4.8
0500000US45009,4.7
0500000US45011,5.8
0500000US45013,3.6
0500000US45015,5.0
0500000US45017,4.8
0500000US45019,4.4
0500000US45021,4.6
0500000US45023,6.4
0500000US45025,5.3
0500000US45027,7.4
0500000US45029,5.8
0500000US45031,9.0
0500000US45033,5.0
0500000US45035,4.3
0500000US45037,3.6
0500000US45039,5.6
0500000US45041,6.3
0500000US45043,4.9
0500000US45045,4.1
0500000US45047,6.7
0500000US45049,5.1
0500000US45051,4.7
0500000US45053,6.2
0500000US45055,4.8
0500000US45057,5.6
0500000US45059,5.2
0500000US45061,5.5
0500000US45063,4.5
0500000US45065,5.3
0500000US45067,6.6
0500000US45069,7.8
0500000US45071,5.0
0500000US45073,4.5
0500000US45075,6.1
0500000US45077,4.5
0500000US45079,5.4
0500000US45081,4.3
0500000US45083,4.6
0500000US45085,7.1
0500000US45087,5.5
0500000US45089,5.1
0500000US45091,5.2
0500000US46003,1.2
0500000US46005,1.9
0500000US46007,9.5
0500000US46009,0.4
0500000US46011,2.5
0500000US46013,1.5
0500000US46015,1.6
0500000US46017,7.7
0500000US46019,1.2
0500000US46021,0.6
0500000US46023,3.2
0500000US46025,2.4
0500000US46027,4.2
0500000US46029,2.1
0500000US46031,18.7
0500000US46033,2.6
0500000US46035,2.7
0500000US46037,1.2
0500000US46039,1.4
0500000US46041,16.5
0500000US46043,0.2
0500000US46045,1.3
0500000US46047,1.6
0500000US46049,0.4
0500000US46051,2.1
0500000US46053,1.0
0500000US46055,1.7
0500000US46057,1.5
0500000US46059,1.2
0500000US46061,0.2
0500000US46063,0.9
0500000US46065,1.6
0500000US46067,3.4
0500000US46069,1.4
0500000US46071,9.5
0500000US46073,0.4
0500000US46075,1.6
0500000US46077,1.4
0500000US46079,2.6
0500000US46081,2.1
0500000US46083,1.4
0500000US46085,4.5
0500000US46087,1.6
0500000US46089,3.4
0500000US46091,1.3
0500000US46093,1.0
0500000US46095,5.0
0500000US46097,2.8
0500000US46099,2.7
0500000US46101,4.9
0500000US46102,13.1
0500000US46103,3.2
0500000US46105,2.5
0500000US46107,0.5
0500000US46109,4.5
0500000US46111,2.0
0500000US46115,0.9
0500000US46117,1.0
0500000US46119,0.4
0500000US46121,12.1
0500000US46123,0.4
0500000US46125,1.5
0500000US46127,1.8
0500000US46129,2.2
0500000US46135,1.8
0500000US46137,18.8
0500000US47001,4.1
0500000US47003,3.8
0500000US47005,5.4
0500000US47007,4.3
0500000US47009,3.9
0500000US47011,5.6
0500000US47013,4.3
0500000US47015,5.7
0500000US47017,4.5
0500000US47019,3.7
0500000US47021,4.2
0500000US47023,6.3
0500000US47025,4.1
0500000US47027,3.6
0500000US47029,5.4
0500000US47031,4.1
0500000US47033,3.8
0500000US47035,4.1
0500000US47037,4.3
0500000US47039,4.4
0500000US47041,3.7
0500000US47043,3.3
0500000US47045,4.8
0500000US47047,4.9
0500000US47049,4.1
0500000US47051,4.7
0500000US47053,4.6
0500000US47055,3.9
0500000US47057,4.3
0500000US47059,4.3
0500000US47061,5.1
0500000US47063,4.8
0500000US47065,4.3
0500000US47067,5.9
0500000US47069,8.5
0500000US47071,6.4
0500000US47073,4.6
0500000US47075,4.0
0500000US47077,5.2
0500000US47079,4.2
0500000US47081,4.0
0500000US47083,3.7
0500000US47085,4.2
0500000US47087,4.9
0500000US47089,4.5
0500000US47091,2.7
0500000US47093,4.0
0500000US47095,3.8
0500000US47097,5.4
0500000US47099,4.8
0500000US47101,2.6
0500000US47103,4.3
0500000US47105,3.8
0500000US47107,4.5
0500000US47109,7.5
0500000US47111,3.9
0500000US47113,4.3
0500000US47115,3.5
0500000US47117,5.1
0500000US47119,4.4
0500000US47121,5.9
0500000US47123,5.8
0500000US47125,4.7
0500000US47127,3.3
0500000US47129,3.6
0500000US47131,6.0
0500000US47133,3.8
0500000US47135,3.3
0500000US47137,3.1
0500000US47139,4.7
0500000US47141,4.3
0500000US47143,4.6
0500000US47145,4.8
0500000US47147,4.9
0500000US47149,4.3
0500000US47151,7.1
0500000US47153,4.8
0500000US47155,4.0
0500000US47157,6.1
0500000US47159,2.4
0500000US47161,4.3
0500000US47163,4.3
0500000US47165,3.5
0500000US47167,5.9
0500000US47169,4.8
0500000US47171,5.9
0500000US47173,4.4
0500000US47175,6.2
0500000US47177,4.5
0500000US47179,3.4
0500000US47181,3.9
0500000US47183,5.6
0500000US47185,5.3
0500000US47187,2.6
0500000US47189,3.5
0500000US48001,1.9
0500000US48003,3.5
0500000US48005,4.8
0500000US48007,3.9
0500000US48009,2.1
0500000US48011,1.0
0500000US48013,4.4
0500000US48015,3.6
0500000US48017,1.3
0500000US48019,2.1
0500000US48021,5.1
0500000US48023,0.7
0500000US48025,2.5
0500000US48027,5.0
0500000US48029,4.3
