,ONSConstID,Constituency,qunone,qu1,qu2,qu3,qu4,quother,White,nssec_student,nssec_higher_managerial,nssec_intermediate,nssec_lower_managerial,nssec_lower_supervisory,nssec_unemployed,nssec_routine,nssec_semi_routine,nssec_small_employers,age_under18,age_1824,age_2534,age_3549,age_5064,age_over65,Urban,dep_none,dep_one,dep_two_more,County name,Con2015,Lab2015,Firstparty2015,Con2017,Lab2017,Firstparty2017,Con2019,Lab2019,Firstparty2019,Leave,Home owners,Private renters,Social renters
14,E14000544,Basildon and Billericay,19.6996926603115,12.806688545085098,16.4101161639839,17.0378184091264,26.1863832890555,7.859300932437349,87.5148413510747,5.227311203427569,13.180273216215799,14.179114196043699,19.9911445649767,5.21949758428941,7.507585721913291,11.732149135943901,11.699592389534901,11.2633319876544,23.9923322423093,6.957062596229339,13.2819430424275,19.9922506704189,18.7911045853598,16.985306863254902,100.0,47.5370018975332,33.71790006325111,18.745098039215684,Essex,52.681974528214184,23.67295714418518,Con,60.95774522463155,31.12560666102676,Con,67.05493110949963,20.798585931834662,Con,67.1,63.9850232746406,13.119813802873889,21.926229508196702
15,E14000545,Basingstoke,15.0536963686076,11.3536890912682,14.524529831893402,18.0145338864111,33.3832350892513,7.67031573256816,84.74831582911418,4.6709151583828,16.036843363724202,13.5220550779178,21.769188385607798,5.78120614194675,6.01719495586905,11.7048372508862,11.9439448597062,8.55381480595897,21.5985271292229,6.888808163534891,15.4189095472408,22.184703279283998,19.0177008685314,14.8913510121858,98.33268203725413,53.096056622851364,32.408493427704755,14.495449949443884,Hampshire,48.55113422262416,27.707438390232873,Con,52.73409578270193,35.81844174410293,Con,54.08769396669896,28.137736918099904,Con,53.6,60.4133384562496,17.099755313340438,20.4970576934743
16,E14000546,Bassetlaw,21.706553343770903,11.0187877432341,14.918362782375299,17.359651084768497,25.1464996645045,9.85014538134644,96.34252084716994,4.27416378702989,9.190234955994669,10.8285525771351,18.6443900202413,7.36851522572997,8.41972243656411,18.1042484427595,13.6131333803021,9.55703917424318,19.6944988040878,6.27582083061535,12.545299702833901,17.65329419439,21.8942523737044,21.936834094368297,63.42571600425669,46.51064904453237,34.32948901422679,19.159861941240845,Nottinghamshire,30.680273489013775,48.621396254742436,Lab,43.282296650717704,52.56842105263158,Lab,55.22708050589091,27.66468008103696,Con,68.3,67.5688189241518,16.415523192187802,15.4390100176782
17,E14000547,Bath,9.8413323649971,5.63153165351616,9.42158322972956,24.9756890163591,44.684203399844904,5.44566033555312,88.06657968940694,22.5737357821655,16.6527155448323,8.16017529174257,20.0834605347382,3.5821556945196704,4.35028804963316,7.73917967403614,7.894283322664821,8.96400610566743,16.363995057575,20.894205110633397,12.816040037795002,16.451214320572298,17.0389060212441,16.435639452179903,100.0,54.4170788590174,31.425715676977884,14.157205464004717,Avon,37.80821336951682,13.178705450844872,Con,35.782425428070106,14.680434826452615,LD,30.87383482296981,12.733514902758063,LD,31.7,55.4191547707527,26.62292729183217,16.9327763397319
18,E14000548,Batley and Spen,23.1046024148684,10.836065386504599,14.385259478415799,17.3484424441119,25.2590214870746,9.06660878902456,72.34077152407625,6.3573117653106594,9.50797948296149,12.2371111644219,17.6302592046791,5.7826976021568,11.2375338428321,15.873287866844802,11.6899139792316,9.68390509156128,23.3101887199202,7.89282217571342,12.9193651249898,19.7046591633806,18.9357669609895,17.2371978550063,100.0,44.59272792086267,34.212637019873455,21.19463505926388,West Yorkshire,31.238732938449655,43.23778204798035,Lab,38.83042023056898,55.49274823354406,Lab,36.02886995295407,42.688986717554364,Lab,59.6,64.4528116923624,19.05578825416622,15.8608858390517
19,E14000549,Battersea,9.133700650071349,4.31365942603456,6.360987791342949,10.6657285555731,65.4907245917234,4.03519898525447,68.63235983655959,7.00610432852386,30.1866973204376,7.74437133343903,25.443951165371796,2.80244173140954,6.3768431901062295,5.76244648802917,6.01514190581893,8.662002536863799,16.5968785687095,8.67248142202214,30.634216580328,21.6803760282021,13.7352907101835,8.6807566905546,100.0,59.9176860637933,26.818718798826264,13.263595137380435,London,52.37992592737748,36.824675197429016,Con,41.54891205637691,45.93701187838279,Lab,36.050486019640864,45.50077529719726,Lab,22.0,37.575503515558,38.20049160648609,21.82504144357
20,E14000550,Beaconsfield,13.375325497923802,8.16970464728927,12.7208107537476,14.845051258591898,43.7821099303258,7.10699791212142,78.46921385114865,5.31359600248671,21.986323061945,11.6617597034708,23.7164674556907,4.05616224648986,5.80742026673548,6.5534350697336095,7.73931709148065,13.165519101967,21.226085478479202,5.69604713970046,10.243819524448,19.2732629511416,21.4829364105082,22.0778484957223,79.55755917548659,58.453958225281724,30.68744400961856,10.858597765099722,Buckinghamshire,63.241352068167714,11.425239358200253,Con,65.2513029199686,21.4464196473192,Con,56.12255477984378,9.9467754199212,Con,49.0,71.6650162682132,15.589192247842648,11.6895364738058
21,E14000551,Beckenham,12.244571733049101,8.39216731051019,13.577993872385699,15.5654722259224,43.8044491807646,6.41534567736778,79.38044321807354,5.60809910749966,22.0873851072332,13.724523777807299,25.2044758225656,3.4208072465698596,5.7306513920341,5.3203676568536,7.339816171573189,11.5638737178633,21.3420998827061,6.08206264998009,10.7652078468508,21.8661558824478,20.5318038502512,19.412669887763702,100.0,57.86140383149817,30.567892150421784,11.570704018080047,London,57.28131467327828,19.43323156363338,Con,59.32984698818517,30.10846407127639,Con,53.96498862624865,25.76204134111364,Con,46.6,73.6427182424974,17.546118673463948,8.10690072002943
22,E14000552,Bedford,19.6759597139103,11.111235866746,13.0110146750053,15.184756857505299,32.0952584125843,8.92177447424856,69.49756331317072,6.846838754589441,11.033762617473,11.388567643128999,18.5509133983809,5.52193391194996,9.10815939278937,16.0728922223594,11.7051974445055,9.77173461482321,21.9877920513488,7.77335287084565,14.4059187874756,21.2227725887503,18.5645322234108,16.045631478168602,100.0,47.1743220807969,33.99667957941339,18.828998339789706,Bedfordshire,42.58343097686933,40.203098554875666,Con,45.2207095709571,46.84818481848185,Lab,43.013889769772305,43.320437200059196,Lab,51.9,54.6209186496955,24.51134477033756,19.5860542335362
23,E14000553,Bermondsey and Old Southwark,13.429669132404301,6.01771071408091,7.232557568012581,13.033185061397601,55.192384884454306,5.09449263965003,52.86585835662295,13.4763625044031,23.0427694903869,7.680650102807331,19.8569708289302,3.6289761044620796,8.64974236727204,8.97905351715776,7.47749297551465,7.20798210906588,15.772513142622998,14.193350174097,26.9201884344917,21.185908377142,14.8740356386973,7.05400423294872,100.0,49.48914128213658,31.670072391452425,18.840786326411,London,11.766879278158058,43.06549471064095,Lab,12.95432408878864,53.2475521607628,Lab,16.511131962808154,54.120958798942254,Lab,26.1,22.70394424204014,34.61270394424204,39.3663868208458
